TOA5,TMIX-CR1000,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,28658,Hora,,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WDir_SD,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,°C,°C,°C,%,%,%,m/s,Deg,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
15/02/2024 17:00,1098,29.92,30.36,29.36,17.23,18.31,16.34,0.731,173.9,35.5,2.75,0,0,872.5411,230.2,426.9,159.6
15/02/2024 18:00,1099,29.86,30.27,29.24,16.93,18.21,16.24,0.63,239.8,17.36,2.3,0,0,872.278,121.3,209,44.52
15/02/2024 19:00,1100,28.5,29.43,27.44,18.98,20.43,17.7,2.067,253.2,19.32,3.35,0.5,0,872.5084,11.19,44.11,-1.846
15/02/2024 20:00,1101,25.37,27.63,24.03,25.14,27.52,20.29,3.138,304.3,8.03,4.7,1.625,0,872.951,0,0,0
15/02/2024 21:00,1102,24.06,24.84,23.52,25.9,27.65,25.17,2.09,321.3,25.78,3.275,0.725,0,873.7463,0,0,0
15/02/2024 22:00,1103,23.31,23.85,22.85,26.56,27.66,25.41,1.306,345.6,20.67,2.45,0,0,874.4762,0,0,0
15/02/2024 23:00,1104,22.5,23.57,21.2,30.15,34.44,26.81,0.687,6.138,44.18,2.075,0,0,875.1663,0,0,0
16/02/2024 00:00,1105,22.72,23.4,22.11,42.12,45.99,32.84,1.738,170.6,22.01,4.325,0,0,875.873,0,0,0
16/02/2024 01:00,1106,21.25,22.44,20.3,47.87,49.7,45.85,1.433,353.8,83,3.2,0,0,876.0447,0,0,0
16/02/2024 02:00,1107,20.23,20.92,19.53,49.09,50.42,47.15,1.815,338.8,24.28,2.975,0.425,0,875.9972,0,0,0
16/02/2024 03:00,1108,19.53,19.91,18.67,48.49,50.35,46.84,2.094,329.6,6.333,2.75,1.1,0,875.7619,0,0,0
16/02/2024 04:00,1109,18.37,18.82,17.96,51.85,53.38,50.45,2.438,319.4,5.946,3.05,1.25,0,875.5208,0,0,0
16/02/2024 05:00,1110,18.02,18.45,17.64,54.13,55.85,52.47,2.274,327.9,10.08,3.05,1.325,0,875.5353,0,0,0
16/02/2024 06:00,1111,18.04,18.23,17.89,56.91,58.75,55.57,1.841,336.7,15.38,2.675,0.275,0,875.6467,0,0,0
16/02/2024 07:00,1112,17.8,18.09,17.52,58.22,58.82,57.59,1.822,338,11.56,2.6,0.875,0,875.9498,0,0,0
16/02/2024 08:00,1113,17.86,18.94,17.47,58.58,59.57,56.97,1.819,329.4,10.82,2.525,0.425,0,876.2588,65.55,172.4,2.258
16/02/2024 09:00,1114,20.62,21.97,18.75,54.17,56.97,51.92,0.366,302.1,32.59,1.475,0,0,876.942,264.4,404.3,118.2
16/02/2024 10:00,1115,21.75,22.69,21.09,54,55.89,51.86,1.861,135.9,29.85,3.575,0,0,877.4781,530,652.3,318.2
16/02/2024 11:00,1116,22.99,24.39,21.74,50.97,54.11,46.48,1.568,139.9,48.25,4.025,0,0,877.5261,724.1,818,646.4
16/02/2024 12:00,1117,24.49,25.61,23.29,44.13,49.16,40.65,1.895,158.4,67.56,3.95,0,0,876.8207,880,957,815
16/02/2024 13:00,1118,25.73,26.64,24.79,37.88,42.21,35.16,2.374,113.7,40.71,5.825,0,0,875.4263,917,1035,189.9
16/02/2024 14:00,1119,26.58,27.69,25.55,33.42,36.96,30.77,2.395,157,51.05,5.75,0,0,874.3131,556,1099,201
16/02/2024 15:00,1120,26.25,26.85,25.77,33.64,35.41,32.58,3.345,186.2,25.93,5.675,1.325,0,873.6539,300.7,526.8,193.2
16/02/2024 16:00,1121,26.42,27.35,25.77,34.36,35.61,32.75,3.086,159,26.64,5.45,0.35,0,872.9829,328.3,947,148.1
16/02/2024 17:00,1122,26.45,26.92,26.01,34.17,35.38,32.07,2.869,164.6,26.8,4.925,0.275,0,872.4245,226,478.6,137.6
16/02/2024 18:00,1123,26.43,26.78,26.11,33.1,34.18,32.07,2.743,168.4,18.57,4.7,0.275,0,872.658,49.8,135.8,11.08
16/02/2024 19:00,1124,26.27,26.6,25.79,32.28,33.78,30.99,1.791,180.6,21.23,3.275,0,0,873.0129,5.144,25.44,-1.436
16/02/2024 20:00,1125,25.93,26.22,25.55,29.63,32.15,29.08,2.168,221,13.86,4.25,0.65,0,873.3855,0,0,0
16/02/2024 21:00,1126,25.15,25.84,23.93,31.46,35.18,29.87,1.063,277.8,25.53,2.6,0,0,873.606,0,0,0
16/02/2024 22:00,1127,23.41,24.31,22.7,36.35,38.04,34.16,1.771,322.4,11.8,2.6,0.65,0,873.8594,0,0,0
16/02/2024 23:00,1128,22.79,23.09,22.28,39.25,41.21,37.7,0.766,260.7,67.74,2.075,0,0,873.9815,0,0,0
17/02/2024 00:00,1129,22.53,23.14,21.95,40.57,42.44,38.73,0.105,241.7,8.46,1.775,0,0,874.0228,0,0,0
17/02/2024 01:00,1130,22.81,23.28,21.23,44.36,54.39,40.29,3.906,220.9,14.74,6.95,0.95,0,873.9333,0,0,0
17/02/2024 02:00,1131,19.6,21.38,17.67,65.22,79.82,54.12,2.532,271.8,35.01,4.325,1.25,0.5,874.2803,0,0,0
17/02/2024 03:00,1132,17.52,17.96,17.13,82,85.3,76.75,2.124,347.2,22.04,4.4,0.275,1.1,874.0673,0,0,0
17/02/2024 04:00,1133,16.96,17.32,16.66,88.1,92.2,81.6,1.224,344.1,18.44,3.05,0,1.9,873.8679,0,0,0
17/02/2024 05:00,1134,16.66,17.09,16.32,91.3,94.5,87.8,0.633,97,36.42,1.85,0,1.3,873.9854,0,0,0
17/02/2024 06:00,1135,15.21,16.51,14.22,93.9,95.9,89,2.716,180.9,25.2,5.075,0,2.8,874.6242,0.032,1.026,-1.026
17/02/2024 07:00,1136,14.31,14.65,13.99,93.7,96.2,89.1,0.977,90,26.65,2.975,0,0.4,875.2488,0,0,0
17/02/2024 08:00,1137,14.08,14.46,13.79,96,96.8,95.1,1.319,93.1,23.95,2.825,0,1.1,876.0107,5.74,12.73,-0.205
17/02/2024 09:00,1138,13.99,14.27,13.65,96.1,96.9,95.1,0.776,84.8,18.45,3.575,0,1.5,876.6725,48.92,89.1,11.7
17/02/2024 10:00,1139,14.2,14.46,13.75,95.1,96.3,93.4,0.898,131.3,17.33,3.275,0,1,877.5859,102.4,179.4,47.01
17/02/2024 11:00,1140,14.22,14.7,13.84,95,96.4,93.7,1.27,94.7,23.71,3.725,0,0.2,877.3826,152.9,370.3,61.99
17/02/2024 12:00,1141,14.61,15.13,14.03,93.7,95.5,90.8,3.303,196.1,30.89,7.175,0,0,876.7514,143.9,266.4,40.23
17/02/2024 13:00,1142,14.63,15.23,13.99,92.2,95.2,88.2,1.643,137.1,32.56,4.775,0,0.2,876.3348,246.1,378.5,118.2
17/02/2024 14:00,1143,15.25,15.79,14.7,87,91.1,83.7,1.12,181.5,33.52,2.525,0,0,875.6459,185.5,271.7,125.8
17/02/2024 15:00,1144,15.83,16.29,15.36,82.9,86.5,79.75,0.677,159.6,25.18,2.375,0,0,874.8856,250.4,378,164.2
17/02/2024 16:00,1145,16.98,17.58,16.29,76.06,83,71.91,0.532,131.9,30.7,2.225,0,0,874.1858,316.5,898,214.2
17/02/2024 17:00,1146,17.14,17.82,16.81,73.87,76.31,71.1,0.919,111.5,32.82,2.75,0,0,874.1435,187,450.9,105.9
17/02/2024 18:00,1147,17.03,17.63,16.67,75.64,77.5,73.34,0.979,131.6,22.82,2.3,0,0,874.0485,101.2,220,57.46
17/02/2024 19:00,1148,16.83,17.77,16.2,77.34,80.7,72.02,1.47,154.4,35.48,3.35,0,0,874.3575,43.97,175.7,-1.026
17/02/2024 20:00,1149,16.18,16.45,15.89,80.7,82.3,78.92,0.424,181.7,22.16,2.075,0,0,874.9918,0,0,0
17/02/2024 21:00,1150,15.88,16.18,15.46,83.3,86.5,81.8,1.119,253,50.44,2.75,0,0,875.8777,0,0,0
17/02/2024 22:00,1151,15.5,15.8,14.94,86.7,89.4,85.5,1.345,293.6,22.67,2.825,0,0,876.3991,0,0,0
17/02/2024 23:00,1152,15.12,15.42,14.7,87.8,90.1,85.3,0.411,302.4,16.95,1.4,0,0,876.4551,0,0,0
18/02/2024 00:00,1153,14.74,15.51,13.94,87,89.6,83.3,1.247,302.4,36.43,3.125,0,0,876.5021,0,0,0
18/02/2024 01:00,1154,13.37,14.18,12.71,86.5,89.4,82.3,1.559,332.7,23.69,2.825,0,0,876.3043,0,0,0
18/02/2024 02:00,1155,13.31,13.67,12.76,76.73,84,71.06,1.575,342.2,21.43,2.75,0,0,876.2578,0,0,0
18/02/2024 03:00,1156,13.74,14.09,13.32,73.12,77.19,70.45,2.018,338.2,14.96,3.5,0,0,876.1119,0,0,0
18/02/2024 04:00,1157,13.04,13.61,12.62,79.23,81,77.12,1.754,326.6,14.7,3.275,0,0,875.9556,0,0,0
18/02/2024 05:00,1158,12.25,13.06,11.54,77.58,80.7,73.94,1.738,325.2,21.6,2.975,0,0,876.0491,0,0,0
18/02/2024 06:00,1159,11.98,12.39,11.34,76.95,80.4,71.96,0.488,335.9,11.63,2.15,0,0,876.4338,0,0,0
18/02/2024 07:00,1160,11.74,12.2,11.25,76.71,80.3,73.46,1.982,324.8,12.86,2.975,0.875,0,877.062,0,0,0
18/02/2024 08:00,1161,12.09,13.25,11.3,77.01,80.3,70.05,1.662,321.7,12.22,2.825,0,0,877.587,68.59,167.9,2.053
18/02/2024 09:00,1162,15.12,16.47,13.11,62.24,69.92,58.45,0.121,299.5,34.64,1.025,0,0,878.1061,299.7,428.8,168.3
18/02/2024 10:00,1163,16.44,17.34,15.73,65.11,70.35,60.01,1.338,150.4,32.09,2.825,0,0,878.6914,570.5,683.5,345.3
18/02/2024 11:00,1164,17.71,18.85,16.58,63.03,66.66,58.48,1.176,156.3,29.83,3.5,0,0,878.9489,785.5,876,683.3
18/02/2024 12:00,1165,19.18,20.41,18.13,55.45,60.41,47.54,1.285,165.2,35.44,3.95,0,0,878.2567,925,1005,271.6
18/02/2024 13:00,1166,20.52,21.63,19.5,49.53,52.41,45.8,1.82,137.9,55.12,4.7,0,0,877.1657,975,1111,246.2
18/02/2024 14:00,1167,21.83,23.05,20.53,45.58,49.51,42.9,1.976,109.9,54.15,5.75,0,0,876.1271,981,1063,901
18/02/2024 15:00,1168,22.93,24.01,21.67,42.19,45.83,39.97,1.719,199.6,60.11,4.85,0,0,875.0358,868,935,788.6
18/02/2024 16:00,1169,23.56,24.71,22.8,39.97,41.87,37.59,1.963,136.4,45.51,4.25,0,0,874.3141,682.1,786.7,583.4
18/02/2024 17:00,1170,24.16,25.05,23.42,38.22,39.86,36.15,1.265,158.3,48.91,3.425,0,0,873.9617,453.4,584.2,343.4
18/02/2024 18:00,1171,23.89,24.58,23.34,38.75,39.97,37.21,1.163,111.8,20.66,3.125,0,0,874.1398,222.1,342.2,98.1
18/02/2024 19:00,1172,22.99,24.16,22.08,40.52,44.44,38.17,0.837,128.4,8.19,2.225,0,0,874.6618,27.24,97.2,-2.052
18/02/2024 20:00,1173,21.2,22.27,19.48,48.01,56.62,42.5,0.524,335.3,7.34,2.975,0,0,875.2056,0,0,0
18/02/2024 21:00,1174,18.83,19.68,18.25,59.43,61.35,56.68,2.441,320.4,8.53,3.725,0.95,0,876.0674,0,0,0
18/02/2024 22:00,1175,17.89,18.39,17.5,62.44,63.47,61.18,1.7,330.7,12.01,2.525,0,0,876.8182,0,0,0
18/02/2024 23:00,1176,17.51,17.8,17.22,62.41,64.23,60.28,1.692,334,14.7,2.75,0,0,877.2997,0,0,0
19/02/2024 00:00,1177,17.2,17.75,16.75,61.89,63.08,60.15,1.118,318,18.81,2.675,0,0,877.7546,0,0,0
19/02/2024 01:00,1178,16.86,17.23,16.13,62.02,65.05,60.42,0.665,316,9.76,1.7,0,0,877.9261,0,0,0
19/02/2024 02:00,1179,16.05,16.99,15.18,65.87,69.86,60.76,1.256,335.3,18.26,2.75,0,0,877.9101,0,0,0
19/02/2024 03:00,1180,15.84,16.66,14.99,66.99,71.15,63.55,1.542,321.9,19.22,2.975,0,0,877.7709,0,0,0
19/02/2024 04:00,1181,15.44,15.99,14.99,67.68,70.44,64.88,0.785,307.8,12.96,1.925,0,0,877.9377,0,0,0
19/02/2024 05:00,1182,14.96,15.51,14.42,68.92,72.52,65.57,1.829,336.5,14.94,2.525,1.325,0,878.2565,0,0,0
19/02/2024 06:00,1183,14.53,15.32,13.89,69.67,73.68,62.57,2.022,318.3,9.87,3.35,0.8,0,878.7498,0,0,0
19/02/2024 07:00,1184,14.51,14.85,14.13,63.02,68.74,56.64,2.574,321.1,7.127,3.275,1.325,0,879.5975,0,0,0
19/02/2024 08:00,1185,15.02,16.47,14.32,56.72,58.86,50.67,1.46,323.5,7.845,2.525,0,0,880.3384,66.11,169.6,2.463
19/02/2024 09:00,1186,17.58,18.63,16.33,50.92,55.33,46.82,0.295,149.2,25,1.475,0,0,881.0394,301.5,420.3,170.4
19/02/2024 10:00,1187,20.09,20.99,18.63,47.71,52.12,45.55,0.716,137.5,23.88,2.225,0,0,881.5361,560.6,687.7,256.5
19/02/2024 11:00,1188,21.35,21.93,20.6,47.08,48.77,45.7,2.426,159.5,24.36,5.3,0,0,881.5541,788.1,879,684.4
19/02/2024 12:00,1189,22.12,22.92,21.22,45.76,47.27,43.76,3.187,173.6,27.73,5.45,0.725,0,880.8712,941,995,879
19/02/2024 13:00,1190,23.95,25.49,22.3,39.96,45.25,33.36,2.137,174.7,50.29,4.4,0,0,879.6885,1011,1026,992
19/02/2024 14:00,1191,26.44,29.03,24.9,30.3,34.69,26.17,1.094,148.7,58.63,3.2,0,0,878.4741,987,1015,945
19/02/2024 15:00,1192,28.14,29.31,27.31,25.42,28.73,20.66,1.275,157.9,66.94,3.95,0,0,877.3363,884,947,809
19/02/2024 16:00,1193,28.98,30.03,27.79,19.59,21.99,17.49,1.295,322.4,94.2,3.2,0,0,876.4988,720.6,813,616.8
19/02/2024 17:00,1194,29.69,30.46,29.07,18.08,19.09,17.22,0.629,55.03,38.28,2.375,0,0,876.1094,482.9,616,341.3
19/02/2024 18:00,1195,29.74,30.55,29.07,17.93,18.86,16.75,0.341,136,41.84,1.475,0,0,875.9816,217,340.5,91.9
19/02/2024 19:00,1196,28.05,29.41,26.73,21.88,24.65,18.31,0.002,194.8,0.259,0.575,0,0,876.0756,25.03,91.5,-2.257
19/02/2024 20:00,1197,24.61,26.83,22.47,32.43,40.26,22.68,1.749,323,7.072,3.35,0,0,876.6548,0,0,0
19/02/2024 21:00,1198,22.12,23.04,21.15,42.4,44.48,40.12,1.96,326.9,12.2,2.975,0.35,0,877.4377,0,0,0
19/02/2024 22:00,1199,22.37,23.01,21.25,29.46,43.4,23.64,2.774,322.6,12.28,4.25,0.5,0,877.9188,0,0,0
19/02/2024 23:00,1200,20.99,21.97,19.91,35.45,39.86,31.24,1.538,324.7,10.86,4.475,0,0,878.2678,0,0,0
20/02/2024 00:00,1201,20.55,21.97,19.49,32.79,40.33,22.35,1.806,344,24.06,4.1,0,0,878.5037,0,0,0
20/02/2024 01:00,1202,21.06,22.54,19.29,24.95,29.57,19.25,1.154,344.3,55.33,4.475,0,0,878.9227,0,0,0
20/02/2024 02:00,1203,19.13,19.88,17.68,29.64,37.85,26.74,1.63,310.7,12.57,3.275,0,0,879.2895,0,0,0
20/02/2024 03:00,1204,18.48,19.21,17.69,30.31,33.19,27.87,2.145,323.4,9.93,3.5,0,0,879.2444,0,0,0
20/02/2024 04:00,1205,17.82,18.56,17.28,33.02,34.59,31.01,1.557,321.8,9.69,2.975,0,0,879.0156,0,0,0
20/02/2024 05:00,1206,17.13,18.28,16.47,36.43,38.78,32.34,2.124,321.3,6.856,3.725,0,0,879.0415,0,0,0
20/02/2024 06:00,1207,16.48,17.23,15.37,39.08,42.87,36.74,2.56,322.4,6.777,4.1,1.1,0,879.4947,0,0,0
20/02/2024 07:00,1208,15.77,16.56,14.94,41.89,44.44,39.63,3.083,320,4.191,3.8,2.225,0,880.1316,0,0,0
20/02/2024 08:00,1209,15.46,16.42,14.75,43.17,44.85,41.4,2.477,320.7,7.933,4.1,0,0,880.9969,77.1,193,2.463
20/02/2024 09:00,1210,18.63,20.25,16.37,38.96,42.77,35.29,0.056,122.3,3.694,1.025,0,0,881.8259,322,455.2,193.8
20/02/2024 10:00,1211,21.71,23.17,20.16,28.58,36.45,22.78,0.581,134.6,27.95,2.3,0,0,882.5656,583,705.3,259.4
20/02/2024 11:00,1212,23.71,24.77,22.98,22.61,25.61,19.92,1.627,123.6,30.37,4.25,0,0,882.8118,809,906,707
20/02/2024 12:00,1213,24.85,26.1,23.87,19.59,21.72,18.11,1.789,155,40.26,4.55,0,0,882.3088,955,1000,897
20/02/2024 13:00,1214,26.47,27.79,24.95,17.87,20.32,16.47,1.31,161.1,77.21,3.875,0,0,881.2409,1014,1023,998
20/02/2024 14:00,1215,27.91,29.31,27.03,15.38,17.49,13.17,1.631,88.3,35.94,3.575,0,0,880.0756,997,1020,961
20/02/2024 15:00,1216,29.07,30.79,27.98,13.26,14.5,12.19,1.057,93.6,43.63,3.425,0,0,878.933,889,961,811
20/02/2024 16:00,1217,30.62,31.89,29.74,12.29,13.14,11.23,1.278,99.8,62.68,3.35,0,0,877.9027,714.2,810,610.4
20/02/2024 17:00,1218,30.91,31.6,29.69,11.4,12.46,10.55,1.269,111.2,43.39,3.05,0,0,877.7639,481.7,609.2,349.1
20/02/2024 18:00,1219,31.08,31.74,30.55,10.94,11.84,9.67,0.528,114.8,23.63,2.375,0,0,877.8739,220.9,348.9,99.9
20/02/2024 19:00,1220,29.44,31.08,27.63,12.44,14.98,10.96,0.049,319.2,0.226,1.775,0,0,878.0097,25.71,99.1,-2.257
20/02/2024 20:00,1221,25.09,27.82,23.6,20.4,22.95,14.64,2.908,321.1,12.18,4.475,0.95,0,878.4941,0,0,0
20/02/2024 21:00,1222,23.22,23.8,22.28,23.62,27.9,22.68,0.976,318.2,24.77,3.2,0,0,879.2021,0,0,0
20/02/2024 22:00,1223,22.52,23.25,21.39,23.55,25.79,22.14,1.907,325.7,31.64,3.125,0.725,0,879.771,0,0,0
20/02/2024 23:00,1224,22.73,23.68,21.35,22.46,25.99,19.96,2.647,9.53,65.32,5.3,0,0,880.0168,0,0,0
21/02/2024 00:00,1225,22.54,23.49,21.68,20.8,22.69,18.36,1.365,316.4,52.23,4.175,0,0,880.5031,0,0,0
21/02/2024 01:00,1226,21.35,23.3,20.49,22.69,25.82,18.6,2.24,325,20.52,3.575,0.425,0,880.6455,0,0,0
21/02/2024 02:00,1227,20.53,22.06,18.72,24.57,29.74,21.12,2.008,343.1,20.72,2.975,0.8,0,880.6653,0,0,0
21/02/2024 03:00,1228,19.65,20.44,18.87,26,29.81,23.98,2.107,349.7,19.22,3.425,0.275,0,880.5867,0,0,0
21/02/2024 04:00,1229,19.08,20.2,17.96,26.93,30.05,23.88,2.673,325.5,11.33,3.575,1.4,0,880.3854,0,0,0
21/02/2024 05:00,1230,17.65,18.25,17.04,32.06,34.01,29.57,2.453,334.8,13.25,3.5,1.325,0,880.4804,0,0,0
21/02/2024 06:00,1231,17.13,17.56,16.66,33.68,35.47,32.51,1.115,319.9,18.14,2.15,0,0,880.7492,0,0,0
21/02/2024 07:00,1232,16.58,17.61,15.51,35.24,39.05,32.34,2.18,325.2,5.794,2.975,1.025,0,881.1195,0,0,0
21/02/2024 08:00,1233,16.66,17.71,15.8,35.6,37.96,33.74,2.127,323.7,9.43,3.05,0,0,881.6,87.6,204.5,4.927
21/02/2024 09:00,1234,20.23,21.97,17.71,29.67,34.42,25.14,0.105,257.8,5.993,1.55,0,0,882.2029,311.5,438.1,205.3
21/02/2024 10:00,1235,22.39,23.46,21.25,23.78,26.26,21.42,0.878,177.5,42.06,2.525,0,0,882.5094,549.4,674.5,288.5
21/02/2024 11:00,1236,24.03,25.25,23.03,21.4,23.09,19.82,1.304,139.3,32.68,3.05,0,0,882.2344,785.6,881,676.4
21/02/2024 12:00,1237,25.97,27.03,24.92,19.53,21.04,17.4,1.16,162.3,39.88,3.05,0,0,881.2911,927,981,873
21/02/2024 13:00,1238,27.37,28.65,26.02,18.48,19.81,16.81,1.594,135.4,61.31,4.025,0,0,880.001,992,1028,936
21/02/2024 14:00,1239,28.83,29.79,27.84,15.1,17.22,12.46,1.686,139.3,57.6,4.1,0,0,878.4836,997,1028,964
21/02/2024 15:00,1240,30.26,30.98,29.26,11.77,14.16,9.73,1.485,103.7,44.52,3.575,0,0,876.9016,914,967,847
21/02/2024 16:00,1241,31.5,32.36,30.69,9.82,11.44,8.88,1.97,183.8,34.94,4.85,0,0,876.0199,741.5,848,625.2
21/02/2024 17:00,1242,31.72,32.7,31.17,9.49,10.62,8.78,1.98,142.7,30.36,4.7,0,0,875.5528,511.4,625,383.2
21/02/2024 18:00,1243,31.56,31.98,31.17,10.1,11.3,9.05,1.282,103.6,16.77,3.05,0,0,875.4205,233.9,381.9,107.5
21/02/2024 19:00,1244,30.17,31.65,28.92,11.82,14.26,10.28,0.123,56.53,1.938,1.1,0,0,875.5726,28.91,106.9,-2.667
21/02/2024 20:00,1245,25.84,29.11,23.98,18.95,21.73,13.07,2.347,324.7,7.068,4.1,0,0,876.0163,0,0,0
21/02/2024 21:00,1246,23.68,24.31,22.57,21.71,26.77,20.64,1.702,322.2,15.89,2.9,0,0,876.6719,0,0,0
21/02/2024 22:00,1247,23.13,23.86,22.23,21.78,27.18,20.06,2.174,318.8,34.91,4.025,0.95,0,877.3473,0,0,0
21/02/2024 23:00,1248,22.33,23.25,21.25,22.4,24.7,20.81,1.699,323.3,16.25,2.825,0,0,877.6376,0,0,0
22/02/2024 00:00,1249,22.12,22.73,21.44,20.85,23.64,19.62,1.16,338.9,20.23,2.75,0,0,877.7364,0,0,0
22/02/2024 01:00,1250,22.73,23.63,21.92,19.97,22.55,18.26,2.626,355.7,29.39,4.325,0.575,0,877.6589,0,0,0
22/02/2024 02:00,1251,21.37,22.35,20.77,21.85,22.99,20.1,2.472,322.8,9.9,3.65,0.575,0,877.5782,0,0,0
22/02/2024 03:00,1252,20.87,21.2,20.58,22.96,23.78,22.14,0.664,332.2,14.34,2.375,0,0,877.4042,0,0,0
22/02/2024 04:00,1253,20.38,21.39,19.54,23.38,25.18,21.39,1.85,326.5,8.92,2.9,0,0,877.1454,0,0,0
22/02/2024 05:00,1254,18.93,20.06,18.42,26.91,28.42,23.92,0.174,327.1,13.66,1.4,0,0,877.0397,0,0,0
22/02/2024 06:00,1255,17.94,18.71,17.04,28.73,31.52,26.65,1.268,333.2,8.24,2.825,0,0,877.193,0,0,0
22/02/2024 07:00,1256,16.55,17.75,15.56,32.86,35.78,29.72,2.38,322.4,9.5,3.125,1.175,0,877.5922,0,0,0
22/02/2024 08:00,1257,16.85,17.99,15.8,31.94,34.35,29.24,2.614,322.5,6.134,3.725,1.775,0,878.0399,77.13,193.8,2.463
22/02/2024 09:00,1258,19.98,21.41,17.9,28.71,31.79,24.56,0.794,235,77.21,2,0,0,878.7802,324.6,459,194.4
22/02/2024 10:00,1259,22.13,23.46,21.06,25.59,27.69,23.94,0.791,140.3,22.48,2.15,0,0,879.162,573,700.8,272.5
22/02/2024 11:00,1260,24.56,25.92,23.22,21.42,24.31,19.48,1.598,150.6,40.44,3.575,0,0,879.2205,799.6,891,701.4
22/02/2024 12:00,1261,26.37,27.79,25.01,19.57,21.28,16.68,1.758,137.8,44.52,4.025,0,0,878.4607,942,989,889
22/02/2024 13:00,1262,28.02,29.03,26.98,16.11,18.31,13.75,1.326,151.2,47.89,3.8,0,0,877.1876,1002,1014,981
22/02/2024 14:00,1263,29.42,30.84,28.07,14.2,15.62,12.73,1.513,100.2,58.71,3.65,0,0,875.6545,983,1005,953
22/02/2024 15:00,1264,30.78,32.03,29.98,13.54,14.4,12.8,1.34,185.5,66.34,3.425,0,0,874.1959,873,953,782.5
22/02/2024 16:00,1265,31.81,32.93,30.65,12.9,14.4,11.4,1.181,124.8,37.8,3.425,0,0,873.0884,691.1,785.2,589.5
22/02/2024 17:00,1266,32.08,33.03,31.22,11.79,12.83,10.96,1.246,109.2,31.46,3.2,0,0,872.4042,455.8,588.7,327
22/02/2024 18:00,1267,32.04,33.12,31.55,11.56,12.19,10.96,0.395,79.77,12.89,2.225,0,0,872.2508,204.4,325.9,94.4
22/02/2024 19:00,1268,30.76,31.6,29.15,12.72,16.07,11.44,0,0,0,0,0,0,872.3277,26.67,93.7,-2.257
22/02/2024 20:00,1269,26.83,29.44,25.17,19.7,21.72,15.39,2.151,331.6,16.08,3.95,0,0,872.778,0,0,0
22/02/2024 21:00,1270,25.11,25.79,23.84,21.07,22.51,20.19,2.234,319.2,13.74,4.1,0.5,0,873.3927,0,0,0
22/02/2024 22:00,1271,23.95,24.86,23.24,22.19,23.88,20.23,1.928,321.5,31.4,3.35,0.275,0,873.9974,0,0,0
22/02/2024 23:00,1272,23.15,23.86,22.43,24.46,26.5,22.51,1.591,339.5,23.42,2.45,0,0,874.1637,0,0,0
23/02/2024 00:00,1273,22.72,23.39,21.87,25.86,28.07,22.24,1.343,317.2,21.53,2.6,0,0,874.3057,0,0,0
23/02/2024 01:00,1274,21.84,22.68,20.39,26.12,31.48,22.38,1.973,321.4,8.99,3.875,0,0,874.3801,0,0,0
23/02/2024 02:00,1275,22.03,22.92,21.25,21.5,24.12,18.91,0.79,319.8,10,2.45,0,0,874.2189,0,0,0
23/02/2024 03:00,1276,21.13,21.73,20.06,23.44,26.57,21.94,1.339,319.1,12.75,2.6,0,0,873.9613,0,0,0
23/02/2024 04:00,1277,19.93,20.44,19.39,26.74,28.1,25.86,1.452,306.5,15.59,2.75,0,0,873.8745,0,0,0
23/02/2024 05:00,1278,19.33,20.06,18.68,27.99,30.25,25.79,2.112,329.5,7.876,3.65,0,0,873.9381,0,0,0
23/02/2024 06:00,1279,18.43,19.26,17.46,30.9,34.08,28.45,1.61,330,15.56,3.05,0,0,874.3863,0,0,0
23/02/2024 07:00,1280,17.85,18.75,17.13,32.25,34.49,29.03,2.263,330.8,8.87,3.35,1.025,0,874.9064,0,0,0
23/02/2024 08:00,1281,17.93,18.66,17.13,32.71,35.47,29.95,1.94,326.7,4.084,2.975,0.875,0,875.5089,72.92,175.7,2.873
23/02/2024 09:00,1282,21.2,23.62,18.71,27.03,31.52,24.8,0.526,352.2,19.13,1.7,0,0,876.145,305.1,434.6,176.5
23/02/2024 10:00,1283,23.62,24.6,23,27.89,30.55,25.68,1.249,145.6,22.97,2.375,0,0,876.441,553.6,678.2,269.6
23/02/2024 11:00,1284,24.85,26.11,23.88,27.92,29.15,26.76,1.623,160.7,30.57,3.125,0,0,876.5443,779.5,865,678.8
23/02/2024 12:00,1285,26.9,28.46,25.81,25.87,27.3,23.76,1.48,136.9,51.83,3.275,0,0,875.9694,920,975,862
23/02/2024 13:00,1286,28.8,30.22,26.88,22.33,25.6,20.29,1.368,146.3,41.27,3.575,0,0,874.8036,998,1011,973
23/02/2024 14:00,1287,29.94,31.17,28.88,21.8,23.15,20.49,1.806,145.3,58.09,4.4,0,0,873.6478,983,1013,943
23/02/2024 15:00,1288,31.19,32.17,30.27,18.16,22.06,14.67,2.107,140.1,40.43,4.4,0,0,872.559,883,945,808
23/02/2024 16:00,1289,32.05,32.93,31.17,14.45,15.76,11.16,2.036,95.1,24.65,4.7,0,0,871.6108,705.6,810,591.6
