TOA5,TMIX,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,25326,hora,,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WDir_SD,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,?C,?C,?C,%,%,%,m/s,Deg,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
01/01/2018 00:00,1,19.22,19.73,18.64,34.78,36.68,33.88,1.35,325,15.71,2.11,0.51,0,878.595,0,0,0
01/01/2018 01:00,2,18.9,19.29,18.57,35.92,38.21,35.11,1.568,340.6,29.2,2.73,0.49,0,878.8676,0,0,0
01/01/2018 02:00,3,18.52,19.53,17.65,40.06,44.41,34.94,1.042,45.48,46.42,1.79,0.03,0,878.9268,0,0,0
01/01/2018 03:00,4,17.73,18.34,17.15,41.98,44.01,39.71,2.665,352.1,6.577,3.41,1.62,0,878.8326,0,0,0
01/01/2018 04:00,5,17.27,17.83,16.54,42.66,44.35,40.12,2.269,343.3,19.47,3.46,0.62,0,878.8582,0,0,0
01/01/2018 05:00,6,16.29,16.75,15.8,44.22,45.82,42.48,2.332,345.9,14.24,4.21,0.37,0,879.0964,0,0,0
01/01/2018 06:00,7,16.56,17.23,15.87,42.11,44.69,40.2,1.53,348.1,37.35,2.81,0.17,0,879.3726,0,0,0
01/01/2018 07:00,8,16.47,17.47,14.95,42.33,48.34,38.56,2.183,342.2,15.55,3.39,0.27,0,879.9359,0,0,0
01/01/2018 08:00,9,15.68,16.58,14.71,44.98,49.26,41.08,1.377,335.6,27,2.36,0.05,0,880.626,32.05,87.8,-0.821
01/01/2018 09:00,10,18.13,20.18,16.31,37.62,42.28,31.6,1.034,344.7,57.55,2.19,0.05,0,881.2332,182.7,281.6,76.93
01/01/2018 10:00,11,20.14,20.94,19.42,33.32,38.86,31.08,1.409,178.7,28.46,3.12,0.38,0,881.6633,376.6,472.8,282
01/01/2018 11:00,12,21.08,21.71,20.62,30.52,32.37,28.18,2.198,199.4,26.15,4.28,0.27,0,881.6754,550.4,614.7,473.5
01/01/2018 12:00,13,22.64,23.98,21.44,27.05,29,24.23,2.124,175.7,30.15,4.54,0.06,0,881.2863,660.6,692.8,614.3
01/01/2018 13:00,14,24.32,25.37,23.09,23.98,26.07,21.75,1.684,186.7,54.58,4.35,0.01,0,880.3532,705.1,722.3,690.8
01/01/2018 14:00,15,25.58,26.76,24.96,21.92,23.62,19.8,1.628,146.9,58.94,3.91,0.13,0,878.8806,686.9,719.5,625.6
01/01/2018 15:00,16,26.38,27.27,25.6,20.52,21.88,19.05,1.908,194.1,57.39,4.21,0.05,0,877.6885,594.9,643.8,493.6
01/01/2018 16:00,17,26.7,27.61,26.01,19.47,20.72,18.31,1.955,174.3,31.42,4.59,0.31,0,877.0788,404.4,492.6,337
01/01/2018 17:00,18,26.71,27.3,26.09,19.58,20.69,18.34,2.172,216.3,42.57,4.67,0.39,0,876.8117,233.1,336.6,134.3
01/01/2018 18:00,19,25.64,26.39,24.84,21.2,22.8,19.87,2.144,262.1,20.52,3.46,1.01,0,876.7943,51.95,133.8,8.2
01/01/2018 19:00,20,23.46,24.91,21.85,25.64,29.17,22.4,2.697,321.3,14.57,4.88,1.38,0,876.9351,0.163,7.994,-1.64
01/01/2018 20:00,21,21.44,22.02,21.17,30.5,31.8,28.73,1.916,343.8,42.46,4.34,0.12,0,877.5228,0,0,0
01/01/2018 21:00,22,22.22,23.12,21.48,29.38,30.47,27.71,1.807,16.27,53.42,6.33,0.26,0,878.3144,0,0,0
01/01/2018 22:00,23,22.76,23.25,22.4,28.85,30.6,27.03,1.634,18.86,75.37,4.82,0.09,0,879.0042,0,0,0
01/01/2018 23:00,24,21.5,22.88,20.57,32.83,35.27,29.72,1.351,277,62.7,3.58,0.04,0,879.3015,0,0,0
02/01/2018 00:00,25,19.8,20.57,19.42,35.84,37.39,34.59,2.865,278.1,14.1,4.27,0.62,0,879.4111,0,0,0
02/01/2018 01:00,26,19.39,19.7,18.98,36.48,37.73,35.01,2.418,282.7,14.74,3.83,1.09,0,879.6859,0,0,0
02/01/2018 02:00,27,18.74,19.19,18.37,38.42,39.81,37.29,1.775,287.4,19.13,3.42,0.49,0,879.9932,0,0,0
02/01/2018 03:00,28,17.92,18.4,17.49,39.93,41.1,38.99,2.269,277.8,9.45,3.4,0.79,0,879.9542,0,0,0
02/01/2018 04:00,29,17.05,17.49,16.74,41.04,42.4,39.99,2.832,286.4,8.06,4.06,1.57,0,879.9726,0,0,0
02/01/2018 05:00,30,16.51,17.15,16,41.85,43.4,39.92,2.527,280.8,12.12,3.81,1.24,0,880.0939,0,0,0
02/01/2018 06:00,31,15.85,16.41,14.57,44.55,48.92,42.41,1.829,287.6,25.24,3.63,0.36,0,880.2601,0,0,0
02/01/2018 07:00,32,14.58,14.95,14.06,48.82,50.66,47.66,3.138,312.8,9.24,4.48,1.6,0,880.5443,0,0,0
02/01/2018 08:00,33,14.54,15.02,13.99,49.05,51.27,47.66,1.973,326.7,23.25,3.42,0.72,0,881.0624,34.3,98.7,-0.41
02/01/2018 09:00,34,17.22,19.06,14.95,42.14,47.76,36.62,0.944,3.777,83.8,2.4,0.03,0,881.8357,190.9,289.4,84.1
02/01/2018 10:00,35,18.48,18.92,18.12,37.12,39.33,34.49,2.282,213.4,28.87,4.72,0.31,0,882.4968,391.3,490.7,290.2
02/01/2018 11:00,36,19.37,20.66,18.35,34.96,38.09,32.1,2.023,208.7,42.73,4.16,0.01,0,882.3735,569.4,642.6,484.9
02/01/2018 12:00,37,20.97,22.63,19.67,31.49,34.07,28.49,1.795,209.7,57.48,4.56,0.07,0,881.3736,692.8,733,642.2
02/01/2018 13:00,38,22.57,24.11,21.36,28.88,31.31,26.37,1.909,200.8,54.23,4.54,0.14,0,880.0096,733.7,747.3,710
02/01/2018 14:00,39,23.78,24.76,22.86,26.68,28.65,24.91,1.913,185.2,52.6,5.06,0.18,0,878.3618,699.8,727.9,646.7
02/01/2018 15:00,40,24.78,25.6,23.84,24.35,26.75,22.59,1.547,137.4,72.14,3.67,0.12,0,877.0555,614.3,667.8,561.4
02/01/2018 16:00,41,25.44,26.32,24.61,22.98,24.74,21.61,1.794,227.6,48.03,3.57,0.05,0,876.1712,470,559.6,393.1
02/01/2018 17:00,42,25.58,26.39,25.06,22.19,23.24,20.93,1.206,149.1,67.92,3.26,0.05,0,875.7595,276.5,393.8,177.7
02/01/2018 18:00,43,24.85,25.95,23.88,23.79,25.42,21.95,1.89,225.4,35.12,3.74,0.1,0,875.6538,85.4,177.1,12.91
02/01/2018 19:00,44,23,23.95,22.06,26.84,29.04,25.12,2.091,279.3,20.99,3.24,0.9,0,875.6805,0.399,12.71,-1.845
02/01/2018 20:00,45,20.27,22.13,19.28,33.88,37.56,28.87,3.503,337,11.66,4.98,1.51,0,875.9399,0,0,0
02/01/2018 21:00,46,19.16,19.63,18.74,38.08,39.26,36.13,1.704,346.1,19.06,3.56,0.47,0,876.4019,0,0,0
02/01/2018 22:00,47,19.03,19.36,18.78,37.25,38.96,35.49,1.085,313.3,35.36,2.35,0.18,0,876.955,0,0,0
02/01/2018 23:00,48,18.38,19.33,17.63,40.93,43.46,35.73,2.275,11.03,44.42,4.09,0.14,0,877.5876,0,0,0
03/01/2018 00:00,49,18.04,18.55,17.6,40.9,43.25,39.34,1.849,328.3,19.55,3.16,0.69,0,877.957,0,0,0
03/01/2018 01:00,50,17.41,17.8,16.98,40.17,41.08,39.41,2.068,327.2,16.06,2.92,0.99,0,878.2314,0,0,0
03/01/2018 02:00,51,16.28,17.26,15.42,43.12,46.4,40.12,2.935,347.7,6.946,3.91,1.32,0,878.2827,0,0,0
03/01/2018 03:00,52,15.5,15.9,15.12,46.67,48.34,45.17,2.687,350.4,15.25,4.8,1.03,0,878.1108,0,0,0
03/01/2018 04:00,53,15.19,15.49,14.95,49.18,50.38,48.27,1.904,341.6,25.4,3.31,0.4,0,877.8722,0,0,0
03/01/2018 05:00,54,15.89,16.34,15.46,49.03,50.32,47.66,1.678,305.8,12.38,2.59,0.66,0,878.0563,0,0,0
03/01/2018 06:00,55,15.56,16.17,14.85,50.55,52.77,48.65,1.762,310.5,14.45,2.55,0.98,0,878.3953,0,0,0
03/01/2018 07:00,56,14.06,15.02,13.62,55.99,57.78,52.39,1.928,351.7,13.29,3.48,0.88,0,878.7928,0,0,0
03/01/2018 08:00,57,14.23,14.78,13.65,55.28,57.26,53.45,1.978,339.7,14.83,3.03,1.01,0,879.3473,30.38,89.3,-0.821
03/01/2018 09:00,58,16.73,19.09,14.4,48.82,54.85,41.45,0.785,273.4,99.3,1.93,0.07,0,880.0938,184.2,284.1,80.6
03/01/2018 10:00,59,18.88,19.39,18.34,41.27,43.04,39.54,1.306,174,34.08,3.13,0.13,0,880.7723,385.5,486.4,284.9
03/01/2018 11:00,60,19.75,21.1,18.93,38.85,41.26,34.92,1.729,167.5,33.78,3.56,0.14,0,880.6527,558.8,620.7,485.8
03/01/2018 12:00,61,21.45,22.86,20.14,34.38,38.63,30.73,1.734,206.7,50.25,4.62,0.06,0,879.7531,677.6,710.9,621.1
03/01/2018 13:00,62,22.59,23.23,21.43,31.59,34.03,29.88,2.073,203.2,37.15,3.99,0.03,0,878.4601,718.8,728.9,707.6
03/01/2018 14:00,63,23.91,25.24,23.06,28.15,30.7,25.59,1.564,161,65.07,3.82,0.06,0,877.3217,698.5,725.8,665.8
03/01/2018 15:00,64,25.11,26.11,24.45,25.83,27.16,24.12,1.562,150.9,77.65,4.09,0.05,0,876.335,610,678.1,532.5
03/01/2018 16:00,65,25.53,26.42,24.61,24.91,26.61,22.83,1.399,160.3,59.32,3.72,0.05,0,875.6323,443.4,530.1,217.1
03/01/2018 17:00,66,25.57,26.52,25.02,24.54,25.62,22.8,1.289,162.6,72.94,3.19,0.18,0,875.3662,244.4,375.9,121.6
03/01/2018 18:00,67,25.14,25.61,24.49,24.78,25.69,23.82,0.847,163.5,28.8,1.66,0.04,0,875.5596,68.71,138.4,11.68
03/01/2018 19:00,68,23.93,24.63,22.97,27.24,29.85,25.49,0.711,67.3,46.77,1.28,0.25,0,876.0037,0.238,11.48,-1.845
03/01/2018 20:00,69,21.09,23,20.33,35.99,38.34,29.92,2.483,353,15.71,4.24,0.82,0,876.5621,0,0,0
03/01/2018 21:00,70,20.76,21.19,20.23,36.66,38.54,35.21,1.598,354.8,29.02,3.89,0.19,0,877.1439,0,0,0
03/01/2018 22:00,71,21.17,21.56,20.74,36.49,39.19,34.53,1.928,65.94,68.4,4.14,0.24,0,877.605,0,0,0
03/01/2018 23:00,72,21.17,21.66,20.74,36.28,38.71,34.42,1.934,342,41.01,3.53,0.67,0,877.9326,0,0,0
04/01/2018 00:00,73,20.65,21.15,19.89,37.61,39.74,35.51,2.154,241.5,25.11,4.07,1,0,878.1772,0,0,0
04/01/2018 01:00,74,19.34,20,18.33,40.99,43.9,39.16,1.749,284.7,32.84,3.01,0.34,0,878.1903,0,0,0
04/01/2018 02:00,75,17.46,18.4,16.91,46.71,48.81,43.93,2.059,335.7,21.73,3.85,0.37,0,878.1918,0,0,0
04/01/2018 03:00,76,17.2,17.53,16.57,46.67,48.37,45.27,2.228,309.1,15.06,3.82,0.07,0,878.1445,0,0,0
04/01/2018 04:00,77,16.42,17.05,15.53,48.13,50.89,46.42,2.966,316.7,7.213,4.28,1.46,0,878.0247,0,0,0
04/01/2018 05:00,78,15.95,16.52,15.02,48.64,51.68,46.7,2.612,309.9,7.997,3.74,0.89,0,878.0528,0,0,0
04/01/2018 06:00,79,15.05,15.36,14.61,51.45,53.55,50.08,2.86,299.6,13.25,4.31,1,0,878.4212,0,0,0
04/01/2018 07:00,80,15.42,15.87,15.12,49.43,50.55,48.07,2.407,297.3,9.67,4.33,1.31,0,879.0487,0,0,0
04/01/2018 08:00,81,14.81,15.66,14.06,51.57,54.44,48.44,2.215,306.8,8.99,3.13,1.46,0,879.6992,29.05,84.3,-0.205
04/01/2018 09:00,82,16.56,17.83,15.12,46.68,50.52,43.8,1.769,234.8,63.77,3.23,0.14,0,880.3781,180.4,277.9,81.9
04/01/2018 10:00,83,18.34,18.9,17.56,41.17,45.02,37.28,2.547,176.7,26.77,4.78,0.43,0,880.8822,382.9,484.5,278.5
04/01/2018 11:00,84,19.38,20.35,18.59,37.5,39.46,35.36,2.606,195.3,20.63,5.3,0.33,0,880.9131,558.3,620.5,484.9
04/01/2018 12:00,85,21.08,23,20.28,33.49,36.76,29.41,1.693,171.8,55.42,3.82,0.22,0,880.3359,672,712.5,619.9
04/01/2018 13:00,86,22.4,23.4,21.63,30.56,32.7,28.48,1.61,185.7,56.75,3.82,0.04,0,879.2116,725.5,734.8,709.8
04/01/2018 14:00,87,23.42,24.35,22.72,28.39,30.08,26.41,1.968,161.9,51.93,4.92,0.12,0,877.957,705.9,731.4,672.5
04/01/2018 15:00,88,24.52,25.75,23.57,26.55,28.45,24.64,2.062,234.1,53.11,4.62,0.09,0,876.8589,619,677.7,547.9
04/01/2018 16:00,89,24.97,25.68,24.15,25.51,27.43,24.33,1.558,165.9,90.6,3.59,0.14,0,876.2501,457.4,546.9,367.1
04/01/2018 17:00,90,25.46,26.29,24.69,24.31,25.62,23.24,1.089,150.7,64.31,2.65,0.04,0,876.0164,274.7,366.7,162.5
04/01/2018 18:00,91,25.13,25.92,24.35,25.06,26.95,23.38,0.832,155.7,38.42,1.75,0.2,0,876.097,82.9,162.1,13.94
04/01/2018 19:00,92,23.38,24.35,22.57,28.97,30.98,26.78,0.368,94.9,77.65,0.79,0.02,0,876.4464,0.518,13.73,-2.05
04/01/2018 20:00,93,20.85,22.57,19.92,35.44,38.41,30.67,2.385,346.8,5.291,3.79,0.58,0,876.8125,0,0,0
04/01/2018 21:00,94,19.65,20.03,19.25,39.14,39.95,38.24,2.452,349.7,7.518,3.62,1.18,0,877.4776,0,0,0
04/01/2018 22:00,95,19.02,19.39,18.61,40.32,41.48,39.47,2.412,349.5,7.664,3.83,0.97,0,878.0255,0,0,0
04/01/2018 23:00,96,18.67,18.91,18.4,41.24,41.92,40.76,2.204,352.1,7.944,3.34,1.03,0,878.4213,0,0,0
05/01/2018 00:00,97,18.25,18.71,17.7,42.82,44.62,41.28,1.664,335.7,10.82,2.91,0.39,0,878.4747,0,0,0
05/01/2018 01:00,98,17.93,18.34,17.53,43.99,45.37,42.71,1.11,311.8,29,2.36,0.2,0,878.3301,0,0,0
05/01/2018 02:00,99,17.23,18.28,16.57,46.55,48.71,42.88,2.171,345.5,7.777,3.36,0.93,0,878.2313,0,0,0
05/01/2018 03:00,100,16.76,17.15,16.23,48.28,50.07,47.1,2.628,347.7,3.432,3.58,1.26,0,878.1404,0,0,0
05/01/2018 04:00,101,16.77,17.7,16.17,48.41,50.31,45.13,1.469,355,20.65,2.54,0.39,0,878.1761,0,0,0
05/01/2018 05:00,102,17.55,17.83,17.19,46.08,47.62,44.75,1.926,9.19,11.29,3.57,0.36,0,878.3436,0,0,0
05/01/2018 06:00,103,17.26,17.83,16.34,46.6,49.73,45.4,2.442,356.6,15.14,3.36,1.28,0,878.6201,0,0,0
05/01/2018 07:00,104,16.62,17.09,16.2,48.42,50.04,47.35,2.213,359.1,23.31,2.96,0.93,0,879.1423,0,0,0
05/01/2018 08:00,105,16.74,17.06,16.38,47.97,48.88,47.18,1.556,359.5,25.47,3.03,0.27,0,879.861,27.5,72.82,-0.41
05/01/2018 09:00,106,17.59,20.08,16.1,46.59,51.16,38.38,1.667,4.758,65.54,2.93,0,0,880.806,161.9,278.8,56
05/01/2018 10:00,107,20.72,21.48,19.53,36.85,41.78,33.83,1.135,134,40.07,3.19,0.07,0,881.3943,380,479,279.2
05/01/2018 11:00,108,21.28,22.15,20.69,35.3,37.95,33.66,2.175,159.5,24,4.43,0.42,0,881.3344,558.3,634.8,479
05/01/2018 12:00,109,22.46,23.91,21.67,33.54,35.36,31.24,1.886,190.4,52.97,4.37,0.14,0,880.6472,680.8,718.4,635.4
05/01/2018 13:00,110,23.93,25.07,23.09,31.24,33.04,28.76,1.667,136.6,67.92,4.34,0.11,0,879.756,727.9,736.7,715.8
05/01/2018 14:00,111,25.3,26.32,24.18,29.35,31.72,27.7,1.587,121.5,70.14,3.79,0.11,0,878.5259,707.7,730.5,682.2
05/01/2018 15:00,112,25.69,26.83,24.82,28.03,29.57,25.93,1.853,131.7,45.68,4.39,0.26,0,877.4919,613.8,684.4,534.8
05/01/2018 16:00,113,25.91,27.2,25.05,28.09,30.21,25.31,1.671,103.8,43.37,3.94,0.14,0,876.8275,404,539.5,190.4
05/01/2018 17:00,114,26.56,27.4,25.91,26.43,27.97,24.91,1.173,121,75.14,2.85,0.04,0,876.4134,284.1,409.5,172.2
05/01/2018 18:00,115,26.07,26.87,25.17,26.63,27.7,25.28,1.281,192.8,34.99,2.97,0.03,0,876.472,84.7,172,15.58
05/01/2018 19:00,116,24.53,25.31,23.24,29.71,33.53,27.33,0.769,76.66,93.4,1.83,0.02,0,876.7418,0.848,15.37,-2.05
05/01/2018 20:00,117,21.92,23.31,20.53,37.2,41.12,33.19,1.723,347.7,22.39,2.93,0.15,0,877.14,0,0,0
05/01/2018 21:00,118,20.48,21.01,20.07,41.25,42.46,39.49,2.239,340.1,9.06,3.11,1.08,0,877.837,0,0,0
05/01/2018 22:00,119,20.4,21.09,19.83,41.37,43.96,39.03,1.965,351.6,45.82,4.39,0.59,0,878.5624,0,0,0
05/01/2018 23:00,120,19.98,20.72,19.15,43.23,46.18,40.93,2.338,0.382,26.84,4.42,0.64,0,878.8314,0,0,0
06/01/2018 00:00,121,19.18,19.59,18.78,45.57,47.13,44.03,1.749,359.3,9.9,3.41,1.17,0,878.8758,0,0,0
06/01/2018 01:00,122,18.59,19.05,18.16,47.76,48.94,46.35,2.065,339.8,12.78,3.09,1,0,878.6031,0,0,0
06/01/2018 02:00,123,18.33,18.86,17.76,46.82,50.1,42.88,1.312,332.1,30.94,2.47,0.03,0,878.2958,0,0,0
06/01/2018 03:00,124,18.41,19.09,17.8,44.72,48.26,41.11,1.265,291.4,45.79,2.67,0.29,0,878.1926,0,0,0
06/01/2018 04:00,125,17.81,18.51,17.19,47.49,49.35,45.47,1.281,357.5,23.36,2.19,0.41,0,878.1429,0,0,0
06/01/2018 05:00,126,17.04,17.6,16.51,47.11,49.22,45.33,1.829,1.613,40.22,4.14,0.13,0,878.2917,0,0,0
06/01/2018 06:00,127,17.24,17.61,16.85,43.57,45.71,42.24,1.826,15.69,14.76,3.86,0.6,0,878.6497,0,0,0
06/01/2018 07:00,128,17.43,17.98,16.75,41.91,43.46,40.37,2.271,19.96,17.76,3.92,0.82,0,879.1675,0,0,0
06/01/2018 08:00,129,16.73,17.3,16.44,42.26,44.59,38.08,2.256,355.9,12.1,3.11,1.08,0,879.7693,30.96,92.1,-0.41
06/01/2018 09:00,130,19.24,21.43,17.3,33.56,38.46,29.42,0.762,64.18,71.52,1.59,0.1,0,880.6184,185.7,288.6,86.8
06/01/2018 10:00,131,20.88,21.6,20.29,32.14,34.65,29.46,1.523,171.6,34.2,3.79,0.12,0,880.9587,384.3,478.4,278.3
06/01/2018 11:00,132,21.13,21.81,20.42,34.04,35.16,32.78,2.494,197.1,24.55,4.78,0.37,0,880.9601,563.8,638,479.2
06/01/2018 12:00,133,22.27,23.33,21.3,31.89,35.16,29.1,2.603,186.5,29.03,4.91,0.08,0,880.3787,687.3,726.4,633.1
06/01/2018 13:00,134,23.87,24.76,22.96,27.84,30.63,25.69,2.161,210.7,44.18,4.08,0.06,0,879.1941,734.5,746.3,720.7
06/01/2018 14:00,135,25.22,26.29,24.22,25.83,27.53,23.89,1.913,211.5,56.9,4.58,0.07,0,877.8873,719.9,737.3,691.6
06/01/2018 15:00,136,26.62,27.37,25.8,21.8,23.82,19.43,1.895,168.8,72.9,4.86,0.17,0,876.8354,626.5,693,557.5
06/01/2018 16:00,137,26.65,27.3,25.73,19.87,21.71,18.1,1.722,177.6,72.68,4.2,0.03,0,876.0059,451.3,560.2,345.2
06/01/2018 17:00,138,26.79,27.34,26.42,20.01,21.16,19.12,1.621,216.5,64.48,4.87,0.03,0,875.6807,253.5,343.5,153.9
06/01/2018 18:00,139,26.15,27.07,25.41,21.68,24.09,19.4,1.402,180.6,22.8,2.85,0.42,0,875.8552,73.07,153.3,14.96
06/01/2018 19:00,140,24.34,25.48,22.46,25.75,29.61,23.41,0.892,59.54,85.4,2.84,0.11,0,876.1063,0.662,14.55,-2.05
06/01/2018 20:00,141,21.34,22.53,20.36,31.65,33.64,29.2,3.188,345.9,7.167,4.54,1.57,0,876.5873,0,0,0
06/01/2018 21:00,142,20.57,20.82,20.23,33.55,34.29,32.99,2.222,355.4,16.82,3.76,0.68,0,877.1395,0,0,0
06/01/2018 22:00,143,20.34,20.89,19.77,33.96,35.79,32.76,1.297,336.1,48.19,2.97,0.11,0,877.6758,0,0,0
06/01/2018 23:00,144,20.39,21.33,19.05,29.04,36.17,23.02,1.492,36.31,81.3,3.83,0.14,0,877.8007,0,0,0
07/01/2018 00:00,145,20.13,20.89,18.95,27.44,33.03,23.16,2.188,31.99,70.57,5.82,0.22,0,877.9241,0,0,0
07/01/2018 01:00,146,19.63,20.38,19.19,30.78,35.48,26.73,1.221,208.6,45.28,3.09,0.1,0,878.2449,0,0,0
07/01/2018 02:00,147,18.45,19.32,17.7,37.34,40.5,33.68,0.977,234.4,52.32,2.73,0.01,0,878.2986,0,0,0
07/01/2018 03:00,148,17.36,17.83,16.68,40.55,42.38,39.51,0.963,259.8,31.58,1.85,0.09,0,878.1544,0,0,0
07/01/2018 04:00,149,16.5,17.09,15.87,41.89,43.77,40.64,1.58,311.1,17.88,2.74,0.79,0,878.1227,0,0,0
07/01/2018 05:00,150,16.01,16.48,15.12,42.11,44.86,40.81,2.101,281,29.05,3.79,0.17,0,878.1752,0,0,0
07/01/2018 06:00,151,14.5,15.29,13.89,46.3,48.07,44.29,2.121,344,10.67,3.91,0.62,0,878.4164,0,0,0
07/01/2018 07:00,152,13.72,14.4,13.31,48.05,49.12,45.82,3.106,346.4,6.122,4.34,1.91,0,878.8142,0,0,0
07/01/2018 08:00,153,13.65,14.27,13.25,47.67,49.23,45.79,2.985,353.6,6.305,4.17,1.65,0,879.5105,32.48,93.4,0
07/01/2018 09:00,154,16.34,18.96,14.23,40.4,45.99,33.48,0.952,7.651,50.29,2.35,0.03,0,880.169,192.5,293.3,85.2
07/01/2018 10:00,155,19.64,20.73,18.48,30.88,34.47,27.4,0.915,172.6,45.34,2.35,0.07,0,880.7012,402.3,506.1,294.1
07/01/2018 11:00,156,20.32,21.33,19.7,28.95,30.97,27.2,1.842,165.4,47.62,3.73,0.08,0,880.3567,585.9,658.8,506.9
07/01/2018 12:00,157,21.38,22.28,20.69,26.15,28.25,24.71,2.077,141.8,45.46,4.57,0.25,0,879.6312,715.6,758.4,659.4
07/01/2018 13:00,158,22.43,23.64,21.49,24.54,26.44,22.36,2.258,218.1,76.24,5.43,0.16,0,878.429,770.3,779.7,758.4
07/01/2018 14:00,159,23.67,24.76,22.65,22.4,24.57,20.04,1.384,135.3,84.2,4.44,0.03,0,877.0052,740.8,769.1,705.5
07/01/2018 15:00,160,25.11,26.04,23.63,20.5,22.97,19.16,1.455,141.8,80.2,3.6,0.02,0,875.7366,653.7,705.9,586.2
07/01/2018 16:00,161,26.05,26.76,25.29,19.97,21.33,17.86,1.549,158.9,76.32,3.5,0.09,0,874.9131,503.4,585.4,413.6
07/01/2018 17:00,162,25.9,26.38,25.53,20.7,21.74,19.39,1.509,105.2,35.07,3.14,0.06,0,874.5664,306.7,413.2,198.2
07/01/2018 18:00,163,25.44,25.94,24.83,22.3,23.24,21.06,1.217,112.3,28.12,2.75,0.03,0,874.8511,101,197.4,21.73
07/01/2018 19:00,164,23.9,24.9,22.39,25.36,29.41,22.87,0.452,92.4,86.9,1.64,0.05,0,875.2579,1.226,21.32,-2.255
07/01/2018 20:00,165,20.96,22.63,19.99,30.84,32.95,27.37,2.802,345.7,12.85,4.92,0.52,0,875.8589,0,0,0
07/01/2018 21:00,166,19.46,20.03,18.85,33.18,34.7,31.84,2.575,347.8,7.77,3.75,1.4,0,876.4631,0,0,0
07/01/2018 22:00,167,18.73,19.15,18.3,35.77,37.8,34.29,2.102,353.6,5.846,3.45,1.14,0,876.6644,0,0,0
07/01/2018 23:00,168,18.44,18.74,18.2,38.15,39.1,36.44,1.952,350.4,6.717,2.62,1.26,0,876.5167,0,0,0
08/01/2018 00:00,169,18.13,18.82,17.63,39.53,41.01,37.81,1.893,354.5,5.456,2.79,1.15,0,876.3036,0,0,0
08/01/2018 01:00,170,17.29,17.97,16.47,41.48,44.07,39.88,1.944,344.2,9.08,2.87,0.99,0,876.0245,0,0,0
08/01/2018 02:00,171,16.81,17.3,16.34,41.93,43.02,39.93,2.036,328,24.11,3.07,0.54,0,875.881,0,0,0
08/01/2018 03:00,172,16.27,16.79,15.46,42.37,44.93,40.47,1.554,344.1,20.23,3.03,0.29,0,875.6777,0,0,0
08/01/2018 04:00,173,15.55,16.69,14.33,44.15,48.68,39.48,2.38,350,9.5,3.64,0.76,0,875.639,0,0,0
08/01/2018 05:00,174,15.14,16.34,14.06,44.63,48.88,40.91,2.282,342.8,14.51,3.68,0.48,0,875.9188,0,0,0
08/01/2018 06:00,175,15.02,15.6,13.99,41.72,47.25,37.54,2.317,337.3,9.27,3.19,1.45,0,876.5796,0,0,0
08/01/2018 07:00,176,14.41,15.36,13.65,44.2,48.78,39.41,2.685,337.3,17.73,4.07,0.27,0,876.7849,0,0,0
08/01/2018 08:00,177,14.68,15.53,13.59,42.15,46.74,38.66,2.255,350.7,17.44,3.63,1.43,0,877.2971,31.92,95,-1.231
08/01/2018 09:00,178,17.17,18.96,15.15,37.25,41.59,33.38,0.818,329.8,58.81,2.42,0.04,0,877.9796,188.7,290.6,86.8
08/01/2018 10:00,179,20.14,20.97,18.95,31.95,35.04,30.71,1.089,148.4,30.4,2.64,0.05,0,878.4543,394.6,493.5,291.1
08/01/2018 11:00,180,21.05,21.98,20.14,32.82,36.08,31.08,2.182,159.3,24.98,3.81,0.3,0,878.1729,576.2,643.3,492.5
08/01/2018 12:00,181,22.47,23.91,21.5,30.7,33.15,27.36,2.043,197,41.7,4.51,0.13,0,877.5668,690.4,719.5,641.7
08/01/2018 13:00,182,23.91,24.59,22.99,27.36,28.82,25.63,1.697,181.2,58.35,4.27,0.14,0,876.6591,730.3,740.8,712.7
08/01/2018 14:00,183,25.24,26.38,24.01,25.46,27.91,22.32,1.881,200.4,58.39,4.78,0.08,0,875.4436,715.4,728.1,694.1
08/01/2018 15:00,184,26.23,27.3,25.29,21.92,24.43,20.04,1.686,203,61.69,3.86,0.01,0,874.3915,629.6,696.7,552.4
08/01/2018 16:00,185,27.16,28.05,26.42,20.11,21.4,18.82,1.658,138.2,63.93,3.85,0.05,0,873.726,466.2,554.3,365.7
08/01/2018 17:00,186,27.21,27.91,26.83,20.03,20.89,18.78,1.475,151.6,37.09,3.5,0.19,0,873.7262,258.2,365.3,162.1
08/01/2018 18:00,187,26.69,27.34,26.05,21.24,23.89,19.94,1.31,194.6,25.39,2.48,0.16,0,874.1678,80.3,161.7,15.58
08/01/2018 19:00,188,24.75,26.05,22.93,25.37,30.02,22.8,1.099,40.4,91.1,2.42,0.27,0,874.5742,0.893,15.37,-2.05
