TOA5,TMIX,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,25326,hora,,,,,,,,,,
13/03/2017 12:00,1717,25.94,27.13,24.86,29.25,32.19,25.28,2.358,150.7,61.85,5.47,0.09,0,877,885,1078,379.6
13/03/2017 13:00,1718,27.03,28.25,25.97,23.23,27.05,20.07,3.115,152,40.71,6.3,0.28,0,876,901,1089,484.9
13/03/2017 14:00,1719,28.16,28.96,27.53,18.84,21.53,15.62,3.289,148.6,48.59,8.39,0.14,0,875,893,1151,455
13/03/2017 15:00,1720,29.09,29.98,28.38,15.42,18.2,13,4.065,227.6,35.44,7.41,0.53,0,874,827,1007,342.4
13/03/2017 16:00,1721,29.32,30.22,28.72,14.57,16.6,13.27,3.401,223.2,41.06,7.37,0.52,0,873,484.5,956,238.9
13/03/2017 17:00,1722,29.65,30.93,29.03,13.83,14.9,12.45,3.274,235.6,25.97,7.42,0.36,0,872,375.8,645.5,170.1
13/03/2017 18:00,1723,29.45,30.01,28.96,13.76,14.66,12.52,3.246,202.3,32.81,6.36,0.39,0,872,198.1,336.5,90.2
13/03/2017 19:00,1724,28.68,29.1,28.27,13.49,15.07,11.81,2.793,214.3,30.16,5.29,0.73,0,873,32.34,116,-1.435
13/03/2017 20:00,1725,27.51,28.4,25.99,13.27,15.25,12.05,2.259,267.8,35.6,4.78,0.92,0,874,0,0,0
13/03/2017 21:00,1726,24.48,25.99,23.75,19.59,21.58,15.04,2.152,350.6,13.57,3.56,0.39,0,874,0,0,0
13/03/2017 22:00,1727,24.48,24.94,23.75,22.44,23.86,20.8,3.346,7.585,18.47,8.32,0.75,0,875,0,0,0
13/03/2017 23:00,1728,24.18,24.7,23.55,26.43,28.42,23.76,4.937,14.02,15.64,10.08,1.55,0,876,0,0,0
14/03/2017 00:00,1729,23.17,23.65,22.53,28.17,29.04,27.57,5.685,16.62,15.66,12.16,1.25,0,876,0,0,0
14/03/2017 01:00,1730,22.22,22.64,21.82,29.37,30.09,28.56,3.797,33.03,21.72,9.47,0.17,0,877,0,0,0
14/03/2017 02:00,1731,21.84,22.13,21.62,28.56,30.2,25.97,4.445,0.062,30.48,9.48,0.26,0,877,0,0,0
14/03/2017 03:00,1732,20.65,21.72,19.8,28.87,30.65,27.1,1.647,311.1,41.28,4.4,0.04,0,877,0,0,0
14/03/2017 04:00,1733,20.11,20.62,19.25,31.56,34.22,28.84,2.654,321.3,14.24,4.21,0.88,0,877,0,0,0
14/03/2017 05:00,1734,19.05,19.66,18.64,34.84,35.76,33.37,2.399,337.5,10.55,4.09,0.58,0,878,0,0,-1.641
14/03/2017 06:00,1735,19.47,19.8,19.05,33.74,35.11,32.76,1.258,301.8,31.54,2.79,0.16,0,878,0,0,0
14/03/2017 07:00,1736,19.24,19.59,18.37,33.7,38.48,32.59,1.135,253.5,27.72,2.53,0.05,0,879,0.564,12.31,-1.436
14/03/2017 08:00,1737,18.29,19.19,17.65,36.95,39.5,34.22,1.22,332.6,16.16,2.33,0.27,0,880,91.3,203.5,12.51
14/03/2017 09:00,1738,20.63,22.06,18.85,29.81,36.2,25.06,0.735,9.77,82.4,2.17,0.01,0,881,336.8,506,154.9
14/03/2017 10:00,1739,22.96,23.78,22.02,23.83,25.67,21.1,1.136,192.7,72.94,3.39,0.02,0,881,608.4,704.3,395.3
14/03/2017 11:00,1740,24.27,25.03,23.16,21.36,23.01,20.01,1.802,196.2,59.23,5.23,0.04,0,881,794.6,881,696.1
14/03/2017 12:00,1741,25.15,26.28,24.39,20.13,22.05,18.48,1.979,203.9,68.32,4.46,0.01,0,881,924,961,881
14/03/2017 13:00,1742,26.52,27.84,25.6,19.15,20.93,16.94,2.581,172.4,70.85,6.9,0.1,0,880,971,981,958
14/03/2017 14:00,1743,27.36,28.58,26.07,18.8,20.79,16.06,3.046,159.2,70.78,7.05,0.32,0,878,933,966,892
14/03/2017 15:00,1744,28.67,29.74,27.66,16.54,18.4,15.27,2.448,170.4,55.34,7.31,0.12,0,877,834,895,774.6
14/03/2017 16:00,1745,29.2,30.15,28.52,15.47,17.62,14.53,2.804,188,50.12,6.48,0.31,0,876,674.3,774.2,615.5
14/03/2017 17:00,1746,29.3,30.32,28.62,14.77,16.09,13.64,2.686,191.5,37.86,6.12,0.48,0,875,382.3,634,175.4
14/03/2017 18:00,1747,29.16,30.22,28.25,13.91,15.92,12.79,2.993,216.9,22.71,5.63,0.22,0,875,163.8,324.6,41.4
14/03/2017 19:00,1748,27.97,28.36,27.55,16.3,17.7,15.14,2.789,226.9,17.5,5.44,0.99,0,876,13.39,42.22,-1.845
14/03/2017 20:00,1749,26.82,27.62,26.26,19.21,21.24,17.59,1.017,280.3,55.08,2.37,0.1,0,877,0,0,0
14/03/2017 21:00,1750,25.55,26.37,24.6,23.35,30.5,19.57,2.021,55.39,59.77,7.27,0.12,0,878,0,0,0
14/03/2017 22:00,1751,23.82,24.67,23.41,33.5,34.58,30.46,3.541,80.4,27.27,8.19,0.13,0,879,0,0,0
14/03/2017 23:00,1752,22.89,23.61,21.57,38.53,50.48,34.24,2.04,36.31,64.6,5.91,0.09,0.1,880,0,0,0
15/03/2017 00:00,1753,21.81,22.23,21.21,45.97,52.83,41.19,1.81,75.25,42.27,6.13,0.16,0,880,0,0,0
15/03/2017 01:00,1754,20.92,21.24,20.71,53.72,55.56,51.75,1.224,41.27,66.44,4.59,0.03,0,880,0,0,0
15/03/2017 02:00,1755,20.55,20.95,19.65,55.21,60.2,52.2,1.319,201.6,43.74,3.88,0.01,0,880,0,0.205,-1.435
15/03/2017 03:00,1756,19.45,19.92,19.08,59.11,61.36,55.98,1.366,275.4,57.32,2.62,0.24,0,880,0,0,0
15/03/2017 04:00,1757,18.64,19.22,18.13,61.42,63.48,58.54,2.495,265.7,22.68,4.81,0.83,0,880,0,0,0
15/03/2017 05:00,1758,18.26,18.51,18.1,63.01,63.72,62.05,1.578,308.9,56.26,3.39,0.19,0,880,0,0,0
15/03/2017 06:00,1759,18.45,18.74,18.13,61.73,63.2,60.51,0.995,286.2,58.25,2.55,0.04,0,880,0,0,0
15/03/2017 07:00,1760,16.74,18.37,15.82,74.05,82.8,62.63,3.37,290,64.9,7.11,0.99,9.7,881,0,2.461,-1.436
15/03/2017 08:00,1761,16.46,17.06,16.06,79.03,82.5,75.17,1.525,50.42,46.85,3.47,0.07,0.3,881,20.54,75.68,0.615
15/03/2017 09:00,1762,18.1,20.51,16.92,70.47,76.1,59.29,0.944,101.9,73.71,2.21,0.1,0,882,327.6,640.3,76.3
15/03/2017 10:00,1763,20.97,21.72,20.2,54.03,60.85,49.16,1.162,169.4,78.11,2.87,0.04,0,882,620.1,906,327.6
15/03/2017 11:00,1764,21.84,22.45,21.36,49.21,52.82,44.82,2.148,147.8,41.24,4.69,0.36,0,882,689.7,1108,375.5
15/03/2017 12:00,1765,22.74,23.74,21.6,45.99,51.86,39.27,2.404,123.4,30.75,4.51,0.46,0,882,859,1222,528.8
15/03/2017 13:00,1766,24.9,25.74,23.81,34.1,41.01,30.69,1.849,132.4,67.84,3.94,0.07,0,880,999,1051,854
15/03/2017 14:00,1767,26.49,27.73,25.67,26.45,32.26,22.42,1.59,121,84.6,3.85,0.06,0,879,980,1007,955
15/03/2017 15:00,1768,27.32,28.55,26.65,25.4,28.44,22.59,3.418,10.56,64.05,8.78,0.03,0,878,917,1004,679.3
15/03/2017 16:00,1769,27.08,27.56,26.54,23.66,26.16,22.08,3.572,342.7,25.07,7.38,0.46,0,877,590.2,868,255.1
15/03/2017 17:00,1770,28.02,28.87,27.06,19.7,23.88,15.58,2.601,335.3,40.31,5.45,0.04,0,876,469.4,660.8,182.8
15/03/2017 18:00,1771,28.6,30.18,27.43,16.21,20.68,13.57,2.25,342.9,75.03,7.95,0.04,0,876,213.1,320.6,77.06
15/03/2017 19:00,1772,24.8,27.77,23.4,25.32,26.54,19.12,6.886,3.03,16.97,12.4,1.62,0,877,38.17,120.1,-0.205
15/03/2017 20:00,1773,23.09,23.5,22.76,27.11,28.11,26.21,7.179,7.154,15.52,14.03,1.75,0,877,0,0,0
15/03/2017 21:00,1774,22.73,23.38,21.71,31.41,40.58,27.2,4.118,299,71.35,10.17,0.12,0,879,0,0,0
15/03/2017 22:00,1775,21.17,22.26,20.36,42.88,48.34,36.8,4.331,1.864,20.13,10.1,0.61,0.1,879,0,0.615,-4.511
15/03/2017 23:00,1776,20.65,21.18,20.02,40.6,45.08,34.86,2.204,85.6,76,7.49,0.12,0,880,0,0,0
16/03/2017 00:00,1777,20.27,20.5,19.89,42.25,45.25,40.07,1.41,99.6,61.72,2.69,0.16,0,881,0,0,0
16/03/2017 01:00,1778,19.73,20.41,19.15,46.76,50.23,41.92,1.552,331.2,55.54,4.09,0.09,0,881,0,0,0
16/03/2017 02:00,1779,18.56,19.46,17.86,50.91,53.4,47.95,1.876,280.9,31.51,3.22,0.49,0,881,0,0,0
16/03/2017 03:00,1780,17.58,17.99,17.05,52.94,55.65,51.18,2.036,316.4,23.29,3.22,0.88,0,881,0,0,0
16/03/2017 04:00,1781,17.3,17.97,16.61,54.2,57.8,50.95,1.189,334.5,27.19,2.87,0.34,0,881,0,0,0
16/03/2017 05:00,1782,15.96,16.68,15.59,59.13,61.79,56.51,2.931,338.5,18.98,4.76,0.4,0,880,0,0,0
16/03/2017 06:00,1783,16.08,16.58,15.29,55.39,58.18,53.01,3.644,311.3,10.54,5.05,1.86,0,881,0,0,0
16/03/2017 07:00,1784,15.28,15.87,14.74,58.27,60.36,55.8,2.198,329.2,24.93,3.66,0.65,0,881,2.838,35.28,-1.641
16/03/2017 08:00,1785,16.58,18.56,15.25,53.74,58.76,48.07,1.102,23.77,50.95,2.56,0.26,0,881,141.9,270.8,35.69
16/03/2017 09:00,1786,19.85,20.58,18.52,43.41,48.13,40.46,1.139,117.5,40.84,2.49,0.21,0,882,367.5,520,191.2
16/03/2017 10:00,1787,20.55,21.23,19.78,39.55,42.87,36.67,2.124,173.4,34.21,4.46,0.18,0,882,627.1,741.4,401.5
16/03/2017 11:00,1788,21.7,22.73,20.62,37.27,41.7,33.42,2.298,179.5,52.21,5.5,0.08,0,882,820,892,740.2
16/03/2017 12:00,1789,23.74,25,22.11,31.18,35.73,28.55,1.589,175.9,79.73,4.06,0.08,0,881,939,970,892
16/03/2017 13:00,1790,25.17,26.29,24.01,27.6,30.8,23.14,1.808,217.1,64.58,4.73,0.05,0,880,957,996,316.9
16/03/2017 14:00,1791,26.44,27.68,25.33,23.15,24.97,20.86,2.005,118.3,77.74,5.12,0.08,0,879,939,998,257
16/03/2017 15:00,1792,27.46,28.18,26.78,21.77,23.64,20.21,2.015,167.4,67.38,5.01,0.05,0,877,809,882,288.5
16/03/2017 16:00,1793,27.99,29.5,26.71,21.09,24.09,18.61,2.311,37.66,99,6.52,0.03,0,876,394.6,786.1,136.5
16/03/2017 17:00,1794,26.65,26.94,26.22,23.42,24.64,21.88,4.53,314.3,21.12,8.1,0.66,0,876,141.5,154.5,98
16/03/2017 18:00,1795,26.09,26.56,25.78,23.09,24.71,20.93,3.79,317.8,16.73,8.06,0.94,0,876,45.45,97.2,19.27
16/03/2017 19:00,1796,25.41,26.05,25.03,22.91,24.6,21.03,5.004,355,20.05,10.28,0.94,0,876,13.79,37.92,-1.025
16/03/2017 20:00,1797,25.14,25.49,24.6,21.76,23.59,20.56,2.438,16.6,51.17,7.96,0.09,0,876,0,0,0
16/03/2017 21:00,1798,24.68,24.98,24.4,23.67,24.95,22.77,1.79,343.2,37.29,3.63,0.07,0,877,0,0,0
16/03/2017 22:00,1799,24.08,24.6,23.41,26.09,28.66,24.13,1.976,80.3,56.56,3.88,0.63,0,878,0,0,0
16/03/2017 23:00,1800,23.41,23.99,22.77,29.03,31.59,26.34,1.569,223.3,54.78,4.25,0.1,0,879,0,0,0
17/03/2017 00:00,1801,22.51,22.98,22.03,32.44,33.97,30.71,2.183,232.9,19.75,4.12,0.79,0,879,0,0,0
17/03/2017 01:00,1802,21.58,22.2,21.07,34.81,35.81,33.4,2.531,224,23.58,4.69,0.58,0,879,0,0,0
17/03/2017 02:00,1803,20.63,21.14,20.27,38.09,39.97,35.64,2.821,207.7,14.38,4.67,0.67,0,879,0,0,0
17/03/2017 03:00,1804,19.99,20.4,19.56,41.26,43.66,39.39,1.005,248.4,48.38,2.98,0.26,0,879,0,0,0
17/03/2017 04:00,1805,19.23,19.56,18.74,44.15,45.5,43.04,1.889,290.3,15.9,2.86,1.06,0,879,0,0,0
17/03/2017 05:00,1806,18.48,18.88,18.06,46.16,47.85,44.75,2.485,298.5,8.94,3.37,1.34,0,879,0,0,0
17/03/2017 06:00,1807,18.47,18.68,18.3,45.92,46.79,45.09,2.421,284.4,16.19,4.03,0.93,0,879,0,0,0
17/03/2017 07:00,1808,18.34,18.68,17.96,46.8,48.87,44.68,1.701,305.6,41.25,2.83,0.11,0,880,1.527,11.9,-1.026
17/03/2017 08:00,1809,18.67,18.81,18.54,45.2,46.14,44.37,1.604,275.7,10.92,2.75,0.58,0,880,42.09,66.04,11.08
17/03/2017 09:00,1810,19.48,20.85,18.61,43.29,46.28,38.99,0.839,216.6,54.68,2.07,0.09,0,881,250.6,516.4,66.45
17/03/2017 10:00,1811,20.86,21.67,20.16,38.53,40.93,35.84,2.242,175.7,25.56,4.22,0.44,0,881,561,705.3,267.4
17/03/2017 11:00,1812,22.5,23.33,21.61,34.37,37.44,32.3,2.265,150.2,38.85,4.63,0.06,0,881,788,867,702.9
17/03/2017 12:00,1813,24,24.76,22.82,31.12,34.03,29.37,1.96,159.2,53.73,4.29,0.07,0,880,903,974,455.2
17/03/2017 13:00,1814,25.76,27.51,24.35,26.76,30.42,22.8,2.252,215.9,69.29,5.3,0.16,0,879,959,1017,710.6
17/03/2017 14:00,1815,27.58,29.33,26.82,22.47,24.77,19.02,1.782,142.6,76.86,4.25,0.04,0,877,874,973,336.9
17/03/2017 15:00,1816,28.72,29.91,27.73,18.31,20.75,15.99,1.766,127.1,64.85,4.37,0.04,0,876,807,896,593.5
17/03/2017 16:00,1817,29.69,31.13,29.03,16.01,18.13,14.59,2.211,155.7,59.85,4.72,0.09,0,875,625,738,496.9
17/03/2017 17:00,1818,29.48,29.98,28.92,15.73,17.15,15.07,1.625,110.2,35.71,3.99,0.11,0,875,258.1,548.3,159
17/03/2017 18:00,1819,29.32,29.98,28.63,16.11,18.1,15.14,1.284,109.4,26.63,2.52,0.05,0,875,127.1,266.8,59.03
17/03/2017 19:00,1820,28.68,29.05,27.93,17.06,20.62,15.93,0.42,36.23,84,1.21,0.05,0,875,24.67,58.62,-1.845
17/03/2017 20:00,1821,26.27,28.06,24.63,24.61,29.58,19.19,1.913,347.5,14.9,4.19,0.25,0,875,0,0.205,-2.255
17/03/2017 21:00,1822,24.19,24.7,23.58,29.43,30.6,25.32,2.416,350.6,12.75,6.55,0.63,0,876,0,0,0
17/03/2017 22:00,1823,25.39,25.83,24.3,20.87,26.38,17.19,5.506,359.5,16.12,11.24,1.53,0,877,0,0,0
17/03/2017 23:00,1824,25.13,25.49,24.74,23.88,24.91,23.04,5.812,8.78,38.01,13.78,0.92,0,877,0,0,0
18/03/2017 00:00,1825,25.02,25.62,24.19,23.42,25.8,21.75,3.037,171.9,53.31,7.15,0.14,0,878,0,0,0
18/03/2017 01:00,1826,23.54,24.26,22.63,27.21,29.2,25.8,2.261,202.7,23.31,5.18,0.59,0,879,0,0,0
18/03/2017 02:00,1827,22.4,22.8,21.89,29.93,31.59,28.97,3.126,220.9,16.53,4.86,1.23,0,879,0,0,0
18/03/2017 03:00,1828,21.2,21.89,20.5,32.99,34.35,31.46,3.03,190.1,16.99,5.75,0.74,0,879,0,0,0
18/03/2017 04:00,1829,20.15,20.63,19.63,35.11,37.36,34.01,1.029,239.2,43.93,2.41,0.06,0,879,0,0,0
18/03/2017 05:00,1830,19.18,19.8,18.16,38.11,41.41,35.93,1.727,285.9,22.64,2.69,0.3,0,879,0,0,0
18/03/2017 06:00,1831,17.56,18.51,16.74,43.04,45.47,40.35,2.235,320.7,16.22,3.09,0.95,0,880,0,0,0
18/03/2017 07:00,1832,17.53,17.87,16.91,42.78,45.06,41.66,2.698,317.7,7.189,3.79,1.14,0,880,2.608,27.89,-1.846
18/03/2017 08:00,1833,18.02,19.6,17.22,41.98,44.35,37.36,2.595,333.4,9.61,3.99,0.45,0,881,124.5,239.6,28.1
18/03/2017 09:00,1834,20.7,21.64,19.56,34.87,38.89,31.59,1.358,266,48.56,3.07,0.02,0,881,360,479.4,240.4
18/03/2017 10:00,1835,21.94,22.8,21.11,30.9,32.82,29.31,2.092,225.8,46.35,4.24,0.1,0,882,602.6,719.2,413.8
18/03/2017 11:00,1836,23.84,24.76,22.29,27.41,30.87,24.84,1.781,241,51.68,4.33,0.05,0,881,817,902,719.6
18/03/2017 12:00,1837,25.16,26.42,24.15,23.87,26.1,21.16,1.714,218.1,82.8,4.8,0.03,0,881,942,973,903
18/03/2017 13:00,1838,26.84,27.8,25.67,20.06,22.56,15.99,1.744,204.4,84.1,4.06,0.05,0,879,967,989,740
18/03/2017 14:00,1839,28.61,29.47,27.53,14.41,17.35,12.38,1.953,167.6,55.84,4.79,0.01,0,878,925,980,478.9
18/03/2017 15:00,1840,29.65,30.66,28.65,12.93,14.66,11.84,2.46,188.6,54.68,5.41,0.1,0,877,816,904,727.8
18/03/2017 16:00,1841,30.73,31.78,29.71,11.78,12.69,10.99,1.682,122,59.87,4.41,0.03,0,876,631.3,729.8,518.2
18/03/2017 17:00,1842,30.82,31.37,30.39,11.57,12.38,11.02,1.539,123.3,46.39,3.44,0.09,0,875,383.5,519.6,127
18/03/2017 18:00,1843,30.61,31.3,30.15,11.67,12.52,11.06,1.849,169.6,34.43,4.17,0.19,0,875,165.9,280.7,45.49
18/03/2017 19:00,1844,29.4,30.22,28.43,12.9,13.95,11.87,1.222,132.3,25.29,2.13,0.39,0,875,17.12,49.18,-1.845
18/03/2017 20:00,1845,27.05,28.67,25.34,17.02,20.86,13.78,2.186,19.74,40.66,4.86,0.74,0,876,0,0,0
18/03/2017 21:00,1846,25.99,26.71,25.44,19.91,21.48,18.07,2.773,41.63,36.93,6.78,0.09,0,877,0,0,0
18/03/2017 22:00,1847,26.12,26.78,25.52,20.34,23.59,17.22,2.17,186,81.9,5.08,0.34,0,878,0,0,0
18/03/2017 23:00,1848,24.33,25.62,23.04,26.48,29.82,22.67,2.842,213.3,31.21,5.28,0.2,0,879,0,0,0
19/03/2017 00:00,1849,22.63,23.24,22.09,30.61,31.8,29.03,2.847,243.4,19.36,4.74,0.85,0,879,0,0,0
19/03/2017 01:00,1850,21.54,22.23,21.14,32.81,33.67,31.56,2.448,250.1,17.69,4.98,0.88,0,880,0,0,0
19/03/2017 02:00,1851,20.73,21.31,20.1,34.6,36.5,33.3,2.127,229.8,23.72,4.73,0.37,0,880,0,0,0
19/03/2017 03:00,1852,19.61,20.2,19.12,38.34,39.6,36.3,2.489,269.4,14.21,3.98,1.15,0,880,0,0,0
19/03/2017 04:00,1853,18.7,19.25,18.06,40.31,41.75,39.13,2.693,290.1,11.49,4.17,1.53,0,880,0,0,0
19/03/2017 05:00,1854,17.93,18.27,17.59,42.22,43.15,41.44,2.565,288.8,12.53,3.84,1.28,0,880,0,0,0
19/03/2017 06:00,1855,17.34,17.76,16.61,44.02,46.22,42.91,2.179,295.7,12.75,3.51,0.74,0,881,0,0,0
19/03/2017 07:00,1856,16.61,17.02,16.07,45.93,47.52,44.72,2.289,303.6,10.76,3.41,1.51,0,881,3.984,35.69,-1.846
19/03/2017 08:00,1857,16.87,18.62,15.9,44.47,47.62,39.03,2.234,319.1,11.43,3.52,0.87,0,882,141.1,261.7,36.1
19/03/2017 09:00,1858,19.36,20.64,18.52,35.32,39.17,31.56,2.109,270.1,24.02,3.94,0.48,0,882,395.6,525.7,262.1
19/03/2017 10:00,1859,21.09,22.19,20.13,31.3,33.33,29.14,2.415,215.7,29.83,5.21,0.3,0,883,632.1,743.4,414.6
19/03/2017 11:00,1860,22.57,23.85,21.57,28.97,30.77,26.65,1.948,184.2,52.63,5.24,0.08,0,882,826,903,742.6
19/03/2017 12:00,1861,23.82,25.44,22.72,26.38,29.4,23.72,2.047,170.2,54.53,4.53,0.2,0,882,940,974,901
19/03/2017 13:00,1862,25.56,27.17,24.35,22.83,26.1,18.65,1.934,145.5,54.19,5.23,0.13,0,880,968,983,952
19/03/2017 14:00,1863,27,28.25,25.7,20.05,22.52,17.89,2.073,196,58.76,4.94,0.15,0,879,918,960,859
19/03/2017 15:00,1864,28.47,29.6,27.46,17.31,19.87,14.9,1.68,171.4,70.23,4.51,0.06,0,878,782.7,861,564.8
19/03/2017 16:00,1865,28.91,30.22,27.97,15.44,18.78,14.32,1.973,158.8,72.5,4.67,0.05,0,877,618.5,715.6,507.8
19/03/2017 17:00,1866,29.85,31.1,29.03,14.39,15.31,13.37,1.481,198.1,66.68,3.86,0.02,0,876,404.1,508.2,323.4
19/03/2017 18:00,1867,29.64,30.42,29.1,14.22,14.76,13.54,1.397,156.4,45.74,3.22,0.1,0,876,182.7,324.2,97.1
19/03/2017 19:00,1868,28.79,29.44,28.22,14.74,15.14,14.15,0.958,92,24.05,1.94,0.22,0,876,30.45,105.3,-1.435
19/03/2017 20:00,1869,27.44,28.44,26.19,17.85,21.1,14.77,0.656,47.24,24.41,1.15,0.11,0,876,0,0,0
19/03/2017 21:00,1870,25.56,26.36,24.97,24.07,25.02,20.49,2.867,358.1,19.01,5.44,0.85,0,877,0,0,0
19/03/2017 22:00,1871,25.08,25.96,24.4,24.7,27.13,21.44,1.771,344.2,80.1,5.13,0.12,0,878,0,0.205,-2.46
19/03/2017 23:00,1872,24.49,25.21,23.41,22.95,25.43,21.14,1.633,242.4,40.41,3.34,0.3,0,879,0,0,0
20/03/2017 00:00,1873,22.71,23.48,21.96,27.67,29.41,25.26,1.785,252.3,41.89,3.73,0.04,0,879,0,0,0
20/03/2017 01:00,1874,21.53,22.09,21.08,30.06,30.84,29.07,2.621,240.9,18.97,4.43,0.53,0,879,0,0,0
20/03/2017 02:00,1875,20.56,21.25,20.06,32.02,33.4,30.57,2.468,215.8,23.94,5.32,0.53,0,879,0,0,0
20/03/2017 03:00,1876,19.55,20.2,18.78,34.81,37.63,32.89,1.392,281.5,36.49,2.38,0.1,0,879,0,0,0
20/03/2017 04:00,1877,18.39,19.22,17.66,38.76,40.9,35.59,0.692,303.8,43.18,1.79,0.04,0,879,0,0,0
20/03/2017 05:00,1878,17.37,18.14,16.64,41.77,43.73,39.99,2.039,338.2,14.54,3.46,0.48,0,879,0,0,0
20/03/2017 06:00,1879,16.72,17.02,16.37,43.68,44.82,42.78,2.625,352.5,11.95,3.88,0.55,0,880,0,0,0
20/03/2017 07:00,1880,16.31,16.85,15.83,44.76,46.16,42.92,2.757,340.8,5.638,3.49,1.51,0,880,5.041,43.48,-1.846
20/03/2017 08:00,1881,17.2,19.88,15.87,42.74,45.85,35.35,2.214,350.9,30.15,3.73,0.1,0,881,155.5,278.1,43.89
20/03/2017 09:00,1882,21.19,21.87,19.84,31.98,35.42,29.52,0.747,174.2,52.88,2.36,0.05,0,881,409.4,534.7,278.7
20/03/2017 10:00,1883,21.81,22.66,20.83,29.9,32,27.74,1.661,162.2,42.01,3.59,0.09,0,881,640.4,756.4,409.2
20/03/2017 11:00,1884,23.14,23.94,22.52,27.04,29.17,24.84,2.128,151,50.44,4.74,0.17,0,881,838,910,752.1
20/03/2017 12:00,1885,24.58,25.41,23.26,24.01,26.48,22.39,1.878,124.7,53.57,4.55,0.04,0,880,946,968,909
20/03/2017 13:00,1886,26.27,27.02,25.27,21.15,22.6,19.83,1.585,199.8,82.8,5.02,0.04,0,879,963,1029,296
20/03/2017 14:00,1887,28.22,30.05,26.41,18.54,20.96,15.58,1.707,151.5,68.55,4.68,0.02,0,877,940,1134,320.7
20/03/2017 15:00,1888,29.46,30.59,28.65,15.43,16.64,14.22,2.412,157.8,45.3,5.05,0.22,0,876,817,862,532.7
20/03/2017 16:00,1889,30.69,31.64,30.01,13.27,14.39,11.97,2.673,142.5,46.73,6.01,0.28,0,875,627.7,734.8,168
20/03/2017 17:00,1890,31.27,32.09,30.56,12.35,13.17,11.43,2.468,192.1,36.78,6.38,0.41,0,874,449.3,542.2,278
20/03/2017 18:00,1891,31.24,31.75,30.73,11.94,12.69,11.4,1.993,170.3,30.97,5.19,0.27,0,874,209.8,335.2,52.46
20/03/2017 19:00,1892,30.22,31.14,29.38,12.91,14.32,12.04,1.322,136.8,40.64,2.87,0.01,0,874,19.2,75,-1.845
20/03/2017 20:00,1893,29.04,29.66,28.13,14.39,16.98,12.39,1.565,313.9,27.8,4.45,0.52,0,875,0,0,0
20/03/2017 21:00,1894,27.6,28.61,26.84,15.92,20.28,9.94,2.9,10.42,22.65,8.78,0.46,0,876,0,0,0
20/03/2017 22:00,1895,27.8,28.64,26.94,11.27,12.86,9.73,4.151,9.96,17.52,9.71,1.11,0,877,0,0,0
20/03/2017 23:00,1896,26.63,27.08,26.27,14.12,14.7,12.76,4.68,11.83,16.7,10.44,0.91,0,877,0,0,0
21/03/2017 00:00,1897,25.4,26.34,24.36,15.14,17.73,14.3,2.42,59.69,56.48,6.34,0.16,0,877,0,0,0
21/03/2017 01:00,1898,23.98,25.28,22.84,17.84,20.63,15.21,1.606,334.5,50.24,2.98,0.13,0,877,0,0,0
21/03/2017 02:00,1899,21.97,22.84,21.45,22.92,24.58,20.63,2.446,340.2,19.6,3.72,1.14,0,878,0,0,0
21/03/2017 03:00,1900,21.29,22.51,20.16,26.08,28.94,23.32,1.591,4.125,28.18,3.3,0.48,0,878,0,0,0
21/03/2017 04:00,1901,20.18,20.75,19.66,28.9,30.17,27.62,2.068,0.741,17.8,3.41,0.42,0,878,0,0,0
21/03/2017 05:00,1902,19.76,20.31,19.12,29.79,31.7,27.72,2.385,357.4,19.22,4.43,0.85,0,878,0,0,0
21/03/2017 06:00,1903,18.91,19.66,18.1,31.32,33.51,28.57,2.373,335.9,10.39,4.24,1.12,0,878,0,0,0
21/03/2017 07:00,1904,17.89,18.37,17.32,32.99,34.6,31.43,2.91,345.9,8.12,4.28,0.75,0,879,5.523,44.51,-1.846
21/03/2017 08:00,1905,18.9,20.99,17.53,31.03,33.79,26.12,1.231,351.7,16.79,2.64,0.21,0,879,156.2,281.4,45.12
21/03/2017 09:00,1906,22.48,23.45,20.86,21.74,26.87,18.52,1.35,216.3,51.99,3.04,0.03,0,880,415.3,540.9,282.2
21/03/2017 10:00,1907,23.77,24.87,22.9,18.07,20.56,15.08,1.849,176.8,38.5,4.01,0.16,0,880,644.7,762.1,420.2
21/03/2017 11:00,1908,25.33,25.99,24.52,16.06,18.24,14.91,2.238,188,51.22,5.25,0.28,0,879,838,913,762.5
21/03/2017 12:00,1909,26.69,27.78,25.34,14.87,16.16,14.12,2.126,158,50.05,5.14,0.09,0,878,950,976,894
21/03/2017 13:00,1910,28.19,29.43,26.86,14.29,15.55,12.93,2.043,172.8,49.26,5.09,0.1,0,877,965,980,941
21/03/2017 14:00,1911,29.96,31,28.72,12.61,13.98,11.5,2.156,173.7,50.89,4.95,0.26,0,875,900,960,843
21/03/2017 15:00,1912,31.14,32.19,30.32,11.44,12.18,10.55,2.564,163,45.52,6.15,0.08,0,874,804,870,716.3
21/03/2017 16:00,1913,32,32.87,31.34,10.31,11.46,9.05,3.781,208.5,20.44,7.42,0.68,0,873,644.7,743.4,456.7
21/03/2017 17:00,1914,32.47,33.69,31.85,9.21,9.73,8.64,2.703,249.9,41.9,7,0.04,0,872,306.9,593.4,188.1
