TOA5,TMIX-CR1000,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,28658,Hora,,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WDir_SD,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,?C,?C,?C,%,%,%,m/s,Deg,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
,,,,,,,,,,,,,,,,,
01/01/2021 00:00,1,15.38,15.7,15.12,40.41,42.35,37.49,2.343,330.1,14.83,3.91,0.54,0,874.726,0,0,0
01/01/2021 01:00,2,15.26,15.85,14.46,39.04,42.02,36.8,1.364,328,26.51,3.58,0.15,0,874.584,0,0,0
01/01/2021 02:00,3,13.85,14.56,13.22,44.78,47.03,42.09,1.6,325.9,11.04,2.17,0.64,0,874.4066,0,0,0
01/01/2021 03:00,4,13.65,14.18,13.03,47.81,50.23,45.73,1.555,329.9,9.68,2.66,0.53,0,874.202,0,0,0
01/01/2021 04:00,5,12.7,13.09,12.36,52.29,53.41,50.33,2.2,328.7,8.67,3.5,0.51,0,874.2062,0,0,0
01/01/2021 05:00,6,12.7,13.19,12.14,53.38,56.41,50.92,1.697,305.6,21.96,2.58,0.36,0,874.6589,0,0,0
01/01/2021 06:00,7,12.07,12.87,11.34,57.38,59.66,54.92,1.748,338.4,14.36,3.04,0.6,0,875.2317,0,0,0
01/01/2021 07:00,8,11.51,11.97,10.53,58.92,62.49,57.58,1.215,299.4,18.45,2.35,0.29,0,875.7695,0,0,0
01/01/2021 08:00,9,11.22,12.73,10.58,59.99,62.45,54.41,2.099,324,11.36,3.63,0.68,0,876.3781,44.76,130.6,-0.616
01/01/2021 09:00,10,14.84,16.94,12.63,47.23,54.24,38.4,0.907,337,27.99,2.3,0.02,0,877.3167,242.1,357.3,131.2
01/01/2021 10:00,11,18.35,19.66,16.78,37.03,39.01,34.47,1.026,85.4,91.9,2.71,0.05,0,878.0474,467.3,571.5,357.5
01/01/2021 11:00,12,19.29,20.19,18.69,39.15,40.38,37.19,1.624,152.5,45.85,3.51,0.14,0,877.9529,656.7,733.6,572.1
01/01/2021 12:00,13,20.13,21.09,19.43,37.5,39.43,33.77,2.239,171.2,36,5.15,0.26,0,877.4548,777.4,821,733.6
01/01/2021 13:00,14,21.87,22.93,21.04,29.65,34.14,26.14,1.858,176.3,61.65,3.98,0.05,0,876.5919,841,869,811
01/01/2021 14:00,15,23.6,24.64,22.26,24.7,29.03,22.26,2.026,160.2,55.45,4.51,0.21,0,875.6019,824,844,792.4
01/01/2021 15:00,16,24.15,25.31,23.17,21.84,23.15,20.15,2.174,119.7,40.42,4.52,0.13,0,874.8452,732.9,791.6,664
01/01/2021 16:00,17,25.07,26.45,24.21,19.99,22.19,18.38,2.3,154.6,44.74,5.28,0.22,0,874.5564,569.7,663.8,470.4
01/01/2021 17:00,18,25.2,26.12,24.55,19.81,21.17,18.72,2.201,169.4,29.1,5.1,0.33,0,874.6342,352.5,469.6,233.6
01/01/2021 18:00,19,24.71,25.45,23.79,22.34,24.51,20.32,2.017,182.3,17.49,3.98,0.64,0,874.9089,117.4,233.2,16.61
01/01/2021 19:00,20,22.53,23.98,20.5,27.41,32.49,24.58,0.9,214.6,96.8,2.31,0.03,0,875.24,0.276,16,-2.462
01/01/2021 20:00,21,18.99,20.74,17.8,34.17,36.24,31.06,3.011,327.2,8.47,4.6,1.09,0,875.8351,0,0,0
01/01/2021 21:00,22,18,18.15,17.77,34.98,35.73,34.34,2.308,338.7,11.42,3.76,0.73,0,876.4688,0,0,0
01/01/2021 22:00,23,17.98,18.34,17.72,34.51,34.88,34.03,2.002,337.6,9.22,3.06,1.01,0,876.8839,0,0,0
01/01/2021 23:00,24,17.69,17.96,16.96,35.04,37,34.2,1.951,323.9,29.53,3.52,0.45,0,877.0519,0,0,0
02/01/2021 00:00,25,16.77,17.36,16.39,36.55,37.88,34.82,1.564,291.8,16.54,2.85,0.55,0,877.3259,0,0,0
02/01/2021 01:00,26,16.19,17.69,14.65,38.41,43.45,34,2.004,326,10.67,2.89,0.58,0,877.2792,0,0,0
02/01/2021 02:00,27,14.92,15.51,14.32,43.24,45.08,41.51,1.607,323.5,18.36,2.98,0.18,0,877.2874,0,0,0
02/01/2021 03:00,28,14.65,15.13,14.03,44.91,47.37,43.52,2.282,337.4,15.35,3.01,0.94,0,877.0434,0,0,0
02/01/2021 04:00,29,13.56,14.27,12.94,49.19,51.18,47.1,2.364,325.1,9.56,3.87,1.54,0,876.9517,0,0,0
02/01/2021 05:00,30,13.15,13.7,12.7,50.43,51.97,47.98,2.97,323.4,6.752,3.91,1.7,0,877.2532,0,0,0
02/01/2021 06:00,31,12.71,13.8,11.9,51.16,54.19,47.2,2.116,329.5,11.19,3.36,0.88,0,877.6676,0,0,0
02/01/2021 07:00,32,12.21,12.91,11.67,53.61,55.49,50.68,2.465,324.7,7.373,3.5,1.55,0,878.1757,0,0,0
02/01/2021 08:00,33,12.15,13.25,11.29,53.77,56.76,48.98,2.092,320.9,7.546,3.11,1.32,0,878.8929,43.34,127.3,-0.411
02/01/2021 09:00,34,15.72,17.2,13.15,41.98,49.15,38.16,0.979,254.4,72.45,1.85,0.04,0,879.4642,236.9,353.8,127.9
02/01/2021 10:00,35,17.84,18.64,16.87,37.91,40.03,35.29,1.521,155.5,20.55,2.69,0.28,0,879.8356,464,565.8,354.6
02/01/2021 11:00,36,19.27,20.63,18.12,34.2,38.89,30.3,1.723,155.7,29.54,3.51,0.29,0,879.7779,656.8,730.3,566.8
02/01/2021 12:00,37,21.38,22.23,20.2,30.41,31.87,29.21,2.163,175.3,41.56,4.39,0.55,0,878.9922,778.2,820,730.9
02/01/2021 13:00,38,23.26,24.59,21.89,28.05,30.91,25.39,1.917,150.2,50.45,3.82,0.22,0,877.778,842,858,817
02/01/2021 14:00,39,24.49,25.69,23.21,23.12,27.09,19.3,1.996,154.4,63.32,4.84,0.12,0,876.6357,830,853,797.7
02/01/2021 15:00,40,26.03,27.31,24.79,17.18,20.86,13.78,1.587,172.9,47.92,4.02,0.07,0,875.7438,737.4,796.5,659.9
02/01/2021 16:00,41,27.2,27.82,26.59,15.02,16.06,14.23,1.684,189.2,63.67,3.54,0.19,0,875.0939,571.8,659.5,470.8
02/01/2021 17:00,42,27.15,28.54,26.35,15.36,17.09,13.89,1.526,123.5,40,3.13,0.19,0,874.9409,355.7,470.8,242.4
02/01/2021 18:00,43,26.27,27.6,25.07,17.19,19.84,15.18,1.618,135,17.75,3.1,0.44,0,875.0986,122.8,241.6,20.1
02/01/2021 19:00,44,23.53,25.12,21.31,20.76,25.54,18.59,1.068,208.3,90.1,3.28,0.02,0,875.3492,0.239,19.48,-2.462
02/01/2021 20:00,45,19.83,21.36,18.85,28.7,30.55,25.47,3.253,324,8.21,4.38,1.5,0,875.8357,0,0,0
02/01/2021 21:00,46,19.01,19.28,18.72,30.82,31.61,30.18,2.173,328.1,13.56,3.47,1.03,0,876.3906,0,0,0
02/01/2021 22:00,47,18.12,19.01,17.48,32.58,33.76,30.73,2.193,322,24.38,3.28,0.25,0,876.7977,0,0,0
02/01/2021 23:00,48,17.5,18.44,16.77,32.04,33.86,30.8,2.149,315.1,11.99,3.08,1,0,877.2502,0,0,0
03/01/2021 00:00,49,16.82,17.31,16.26,33.3,34.44,32.09,1.761,313.2,31.25,3.52,0.09,0,877.4858,0,0,0
03/01/2021 01:00,50,15.9,16.94,15.13,35.02,36.87,32.37,2.823,321.4,9.06,4.13,0.99,0,877.6416,0,0,0
03/01/2021 02:00,51,15.32,16.04,14.94,36.11,37.01,34.28,2.948,330.1,4.397,3.72,1.72,0,877.7528,0,0,0
03/01/2021 03:00,52,14.74,15.23,14.18,37.52,38.92,36.39,3.024,328.2,4.362,3.75,2.17,0,877.5337,0,0,0
03/01/2021 04:00,53,14.83,15.32,14.41,36.97,38.03,35.64,1.779,307.5,19.27,3.14,0.8,0,877.6298,0,0,0
03/01/2021 05:00,54,15.05,15.61,14.46,36.57,38.23,35.2,1.568,309.3,21.85,2.39,0.62,0,878.0309,0,0,0
03/01/2021 06:00,55,14.44,16.08,12.46,38.73,45.19,33.43,1.799,330.7,26.75,4.14,0.07,0,878.521,0,0,0
03/01/2021 07:00,56,13.26,13.99,12.6,43.3,45.67,41.1,2.84,323,5.256,3.86,1.95,0,878.9891,0,0,0
03/01/2021 08:00,57,13.7,15.32,12.41,42.84,46.52,38.64,1.441,302.7,14,3.18,0.69,0,879.5366,41.29,121.5,0
03/01/2021 09:00,58,17.29,19.34,15.18,34.88,38.78,30.46,0.672,105.6,88.6,1.34,0.07,0,880.0985,229.7,342.1,122.1
03/01/2021 10:00,59,19.68,21.07,18.77,30.81,32.22,28.98,1.434,157.6,18.67,2.81,0.44,0,880.4058,451.3,556.3,342.9
03/01/2021 11:00,60,21.3,21.9,20.36,34.63,36.6,32.18,1.894,160.5,31.05,4.01,0.35,0,880.0806,637,716.2,555.9
03/01/2021 12:00,61,22.19,23.31,21.46,36,37.51,34.52,2.561,169.2,27.93,4.65,0.3,0,879.3468,758,798.5,717
03/01/2021 13:00,62,23.86,25.31,22.74,34.37,36.79,31.96,1.91,180.9,61.51,4.27,0.16,0,878.0662,820,831,794.4
03/01/2021 14:00,63,25.44,26.17,24.69,32.14,33.49,30.8,1.837,151,64.67,4.6,0.1,0,876.6714,803,825,767.4
03/01/2021 15:00,64,26.36,27.41,25.12,31.19,32.61,29.34,2.292,172,50.93,5.62,0.06,0,875.6071,708.5,766.6,648.8
03/01/2021 16:00,65,26.88,27.88,25.88,29.25,32.67,27.5,2.481,151.9,36.64,5.44,0.04,0,874.9174,560.1,649.9,464.9
03/01/2021 17:00,66,27.06,28.07,26.4,27.29,28.73,25.83,2.642,162.7,33.22,4.87,0.21,0,874.654,350.8,464.7,232.1
03/01/2021 18:00,67,26.78,27.5,25.83,28.3,29.75,26.89,2.343,171.3,22.39,4.95,0.4,0,874.8826,118.1,231.1,24.61
03/01/2021 19:00,68,24.94,25.88,23.48,31.91,35.58,29.54,1.089,139.4,71.39,3.32,0.05,0,875.2841,1.344,24.2,-2.256
03/01/2021 20:00,69,22.01,23.63,20.83,39.25,42.5,34.93,2.557,329.9,11.92,3.82,1.1,0,875.8431,0,0,0
03/01/2021 21:00,70,20.89,21.47,20.22,42.16,44.24,40.53,2.071,327.8,33.07,3.77,0.43,0,876.2726,0,0,0
03/01/2021 22:00,71,20.49,21.19,19.9,42.42,43.73,40.6,1.499,341.3,22.17,3.15,0.44,0,876.4944,0,0,0
03/01/2021 23:00,72,19.61,20.43,18.95,44.06,45.78,42.07,1.651,296.6,19.27,2.91,0.86,0,876.7037,0,0,0
04/01/2021 00:00,73,19.08,19.87,18.34,45.08,47.15,42.99,1.709,318.8,17.27,2.92,0.61,0,876.6864,0,0,0
04/01/2021 01:00,74,18.27,19.29,17.58,46.46,48.71,43.94,1.787,335.5,10.53,2.95,0.78,0,876.4406,0,0,0
04/01/2021 02:00,75,17.44,18.15,16.34,45.13,48.17,42.31,1.264,315.4,23.52,2.47,0.3,0,876.3773,0,0,0
04/01/2021 03:00,76,17.58,18.91,16.53,40.07,45.17,36.38,2.406,336.9,22.81,3.28,0.89,0,876.2475,0,0,0
04/01/2021 04:00,77,16.27,17.07,15.53,45.06,48.92,38.6,2.454,321.3,6.367,3.17,1.62,0,876.0281,0,0,0
04/01/2021 05:00,78,16.68,17.12,15.88,38.99,42.45,37.48,1.914,341.8,15.32,3.54,1.01,0,876.4079,0,0,0
04/01/2021 06:00,79,16.43,16.7,16.13,39.39,41.16,37.31,1.942,335.2,17.62,3.12,0.46,0,876.9021,0,0,0
04/01/2021 07:00,80,15.93,16.46,15.51,42.96,44.16,40.96,1.709,324.2,14.99,2.91,0.2,0,877.5005,0,0,0
04/01/2021 08:00,81,15.7,16.56,14.75,44.51,47.88,40.14,1.75,329.4,26.46,2.88,0.29,0,878.0452,38.28,113.1,-0.41
04/01/2021 09:00,82,17.52,18.54,16.23,43.71,48.31,40.86,0.63,127.6,40.22,1.57,0.05,0,878.5711,217.9,327.9,113.9
04/01/2021 10:00,83,19.22,20.98,17.91,42.53,45.55,40.12,1.238,141.4,28.38,2.17,0.17,0,879.0571,438.8,540.7,328.5
04/01/2021 11:00,84,21.57,22.61,20.79,37.25,40.52,34.76,1.659,161.4,32.29,3.67,0.04,0,878.8898,629.9,707.1,541.2
04/01/2021 12:00,85,22.87,23.93,21.84,34.53,35.81,32.78,2.518,161.5,25.16,4.48,0.39,0,878.1652,752.6,790.8,707.7
04/01/2021 13:00,86,24.45,25.88,23.17,31.56,35.33,28.73,1.856,167,59.07,4.33,0.05,0,877.1416,810,826,789.5
04/01/2021 14:00,87,25.89,27.17,24.69,28.59,30.63,26.51,1.67,149.9,67.31,3.19,0.05,0,875.9297,791.9,818,748.9
04/01/2021 15:00,88,27.36,28.44,26.31,26.52,28.01,25.01,1.615,155.7,52.68,4.57,0.05,0,874.9649,703.5,751,634.5
04/01/2021 16:00,89,27.94,29.01,27.05,25.47,26.95,23.89,1.937,130.5,35.12,4.35,0.13,0,874.4161,543.3,633.7,432.1
04/01/2021 17:00,90,28.06,28.91,27.44,24.2,25.39,23.01,2.23,119,29.75,5.01,0.33,0,874.2183,320.8,431.7,196.3
04/01/2021 18:00,91,27.49,28.22,26.41,25.44,28.93,23.55,1.475,117.6,21.72,3.29,0.14,0,874.3594,99.1,195.8,20.3
04/01/2021 19:00,92,25.25,26.64,23.58,31.66,34.8,28.93,0.981,70.4,72.89,2.2,0.21,0,874.7377,1.254,20.3,-2.051
04/01/2021 20:00,93,22.27,24.2,20.83,36.64,39.03,33.09,2.809,324.1,6.394,3.91,1.13,0,875.0333,0,0,0
04/01/2021 21:00,94,20.74,21.17,20.18,39.17,41.17,38.18,1.706,316.2,22.92,2.95,0.21,0,875.3713,0,0,0
04/01/2021 22:00,95,20.86,21.33,20.23,38.21,39.92,37.3,1.821,346.7,21.66,3.83,0.53,0,875.6565,0,0,0
04/01/2021 23:00,96,20.42,20.8,19.57,39.01,41.28,36.55,1.907,301.3,56.04,3.55,0.11,0,875.8615,0,0,0
05/01/2021 00:00,97,20.12,21.19,19.14,38,40.8,35.36,2.188,306.8,30.44,3.61,0.74,0,876.2256,0,0,0
05/01/2021 01:00,98,19.36,20.44,18.48,36.08,39.14,33.25,1.785,350.9,41.62,3.92,0.02,0,876.3721,0,0,0
05/01/2021 02:00,99,19.27,20.06,18.2,35.41,39.28,32.06,2.039,334.2,25.88,3.58,0.02,0,876.5051,0,0,0
05/01/2021 03:00,100,18.82,19.25,18.44,36.4,37.61,34.82,2.866,329.3,9.72,4.32,1.72,0,876.2672,0,0,0
05/01/2021 04:00,101,18.39,18.91,17.63,38.75,40.44,37.13,2.108,350.1,41.06,4.06,0.08,0,876.0593,0,0,0
05/01/2021 05:00,102,17.69,18.44,16.62,41.42,45.34,38.49,1.465,320.4,30.88,2.51,0.44,0,876.0656,0,0,0
05/01/2021 06:00,103,16.62,17.2,16.15,47.47,49.4,44.66,2.514,329.9,6.341,3.49,1.72,0,876.4943,0,0,0
05/01/2021 07:00,104,15.89,16.64,14.97,52.13,55.3,49.37,2.535,326.6,3.913,3.55,1.81,0,876.8293,0,0,0
05/01/2021 08:00,105,15.69,16.42,14.75,52.75,56.09,50.33,2.028,320.7,9.94,3.06,0.92,0,877.7208,37.58,110.8,-0.205
05/01/2021 09:00,106,18.17,19.48,16.13,49,52.12,45.68,1.102,86.8,73.14,2.79,0.05,0,878.1893,212.8,318.8,111.4
05/01/2021 10:00,107,20.92,21.79,19.48,38.8,45.65,34.19,1.326,167.3,33.59,3.4,0.06,0,878.8351,428,530.5,319.7
05/01/2021 11:00,108,21.79,23.23,21.06,34.82,36.57,32.27,1.977,170.1,34.22,4.56,0.34,0,878.666,615.8,688.1,531.1
05/01/2021 12:00,109,23.42,24.26,22.46,32.71,34.17,31.45,1.559,193.8,56.27,3.91,0.05,0,877.7042,727.7,763.1,687
05/01/2021 13:00,110,24.59,26.07,23.21,31.77,34.51,29.14,1.682,202.8,63.76,4.7,0.06,0,876.2786,780.9,799.8,748.5
05/01/2021 14:00,111,26.02,27.12,24.98,29.26,30.63,27.57,1.902,139.3,83.6,4.47,0.12,0,875.0096,771.6,795.7,739.5
05/01/2021 15:00,112,26.56,27.3,25.35,28.18,30.15,27.16,1.843,137.6,79.3,4.23,0.11,0,874.0039,685.7,741.9,626.3
05/01/2021 16:00,113,27.33,28.35,26.16,26.63,28.49,24.67,1.855,127.4,55.24,4.04,0.09,0,873.4081,537,625.5,443.4
05/01/2021 17:00,114,27.61,28.31,26.96,26.07,27.97,25.19,1.52,127.3,57.01,3.35,0.11,0,873.3649,334.5,443,216.1
05/01/2021 18:00,115,27.34,27.98,26.26,25.63,26.96,24.57,1.179,112.8,23.32,2.68,0.09,0,873.5117,109.8,215.3,21.33
05/01/2021 19:00,116,25.04,26.45,23.01,30.28,36.29,26.68,0.826,75.52,55.5,1.75,0.1,0,873.623,1.222,20.92,-2.256
05/01/2021 20:00,117,21.91,23.05,20.79,38.28,41.14,35.24,2.925,323.8,8.79,4.26,1.63,0,874.1807,0,0,0
05/01/2021 21:00,118,20.82,21.08,20.57,40.86,41.45,40.39,1.78,318.8,11.74,2.93,0.75,0,874.7389,0,0,0
05/01/2021 22:00,119,20.28,20.8,19.75,41.99,43.77,40.7,1.793,333.3,13.75,2.87,0.75,0,875.2909,0,0,0
05/01/2021 23:00,120,19.92,20.53,19.01,45.25,48.82,43.39,1.756,332.7,17.64,2.57,0.81,0,875.4978,0,0,0
06/01/2021 00:00,121,19.14,19.58,18.67,49.25,50.69,48.13,2.042,326.6,8.44,2.85,0.88,0,875.6288,0,0,0
06/01/2021 01:00,122,19.15,19.68,18.01,48.41,52.53,45.99,1.501,10.25,29.18,3.38,0.39,0,875.5296,0,0,0
06/01/2021 02:00,123,19.59,20.15,19.2,45.65,46.94,43.81,2.485,351.3,14.37,4.53,1.15,0,875.4209,0,0,0
06/01/2021 03:00,124,18.83,19.39,18.48,48.07,49.43,45.99,2.366,344,7.935,3.31,1.43,0,875.3287,0,0,0
06/01/2021 04:00,125,18.28,18.77,17.63,50.45,51.75,49.05,2.462,341.2,7.858,3.63,1.55,0,875.2758,0,0,0
06/01/2021 05:00,126,17.71,18.05,17.15,52.5,54.61,51.58,2.309,335.1,8.82,3.15,1.11,0,875.4042,0,0,0
06/01/2021 06:00,127,16.61,17.58,15.67,56.56,59.72,53.35,2.338,329.7,8.02,3.01,1.32,0,875.6683,0,0,0
06/01/2021 07:00,128,15.78,16.23,15.41,59.4,60.38,58.2,1.245,293.4,21.16,2.74,0.46,0,876.4445,0,0,0
06/01/2021 08:00,129,16.05,16.75,15.51,58.18,59.98,55.68,1.293,317.9,20.84,1.86,0.68,0,877.135,37.32,111.2,-1.026
06/01/2021 09:00,130,18.53,19.96,16.61,49.64,55.85,45.27,0.63,254.9,56.59,1.28,0.01,0,877.682,215.8,325.8,111.8
06/01/2021 10:00,131,20.75,22.06,19.61,44.65,46.32,42.84,0.951,174.6,24.61,2.07,0.18,0,878.036,435.7,544,326
06/01/2021 11:00,132,21.97,22.6,21.38,48.09,51.2,45.07,2.12,159.9,27.36,4.68,0.14,0,877.7232,618,705.6,540.3
06/01/2021 12:00,133,23.18,24.31,22.21,45.68,48.6,42.78,2.268,141.9,45.63,4.88,0.11,0,876.8411,744.8,834,580.6
06/01/2021 13:00,134,24.24,25.02,23.36,41.3,43.81,38.39,1.873,153,37.14,4.18,0.08,0,875.7391,742.9,849,538.5
06/01/2021 14:00,135,25.57,26.83,24.59,37.02,39.62,34.07,2.141,148.3,47.48,4.95,0.01,0,874.4023,777,809,687.4
06/01/2021 15:00,136,26.94,28.26,25.36,31.47,36.79,28.86,3.074,190,44.08,7.31,0.38,0,873.2667,694,751.2,541.4
06/01/2021 16:00,137,27.53,28.31,26.69,28.45,30.84,26,3.203,201.2,28.42,7.81,0.57,0,872.5278,533.4,613.6,414.7
06/01/2021 17:00,138,27.87,28.55,27.22,27.84,29.82,25.43,2.839,199.3,30.18,6.8,0.58,0,872.4807,346.1,439.3,148.7
06/01/2021 18:00,139,27.01,27.74,26.22,29.92,31.62,26.72,3.159,173.7,15.25,5.92,0.42,0,872.8027,110.6,190.7,22.56
06/01/2021 19:00,140,25.84,26.41,25.47,32.3,33.8,30.3,2.477,193.6,15.68,4.21,0.96,0,873.5071,1.094,22.15,-2.256
06/01/2021 20:00,141,24.15,25.71,22.44,33.12,36.06,30.54,3.001,276.6,45.69,4.97,1.13,0,874.2846,0,0,0
06/01/2021 21:00,142,21.67,22.97,20.98,36.52,38.89,33.85,1.979,326.7,17.23,4.28,0.41,0,874.9078,0,0,0
06/01/2021 22:00,143,21.37,22.13,20.33,36.68,39.51,35.01,2.21,319.8,7.168,3.31,0.87,0,875.1149,0,0,0
06/01/2021 23:00,144,20.53,20.99,19.71,37.96,41.25,36,2.512,343.4,18.97,4.33,0.74,0,875.2411,0,0,0
07/01/2021 00:00,145,20.49,21.28,19.85,37.51,39.65,35.56,1.701,331.8,32.67,2.98,0.04,0,875.4297,0,0,0
07/01/2021 01:00,146,19.51,20.42,18.58,40.79,44.28,38.9,1.583,332.1,25.76,3.23,0.1,0,875.5486,0,0,0
07/01/2021 02:00,147,18.93,19.44,18.1,42.58,45.72,40.5,1.605,337.1,42.59,3.47,0.12,0,875.5399,0,0,0
07/01/2021 03:00,148,18.91,19.2,18.44,44.31,46.64,41.29,2.064,339.2,14.1,3.22,1.14,0,875.3895,0,0,0
07/01/2021 04:00,149,18,18.91,17.2,43.74,45.51,42.04,2.369,333.8,15.09,3.84,1.43,0,875.4326,0,0,0
07/01/2021 05:00,150,18.22,18.72,17.63,44.5,46.57,43.03,2.256,340.3,12.53,3.4,1.18,0,875.7153,0,0,0
07/01/2021 06:00,151,17.73,18.34,17.1,44.81,46.67,42.58,2.561,326.5,11.76,3.74,1.34,0,876.1931,0,0,0
07/01/2021 07:00,152,17.28,17.72,16.77,46.55,48.07,45.17,1.244,335.2,12.7,2.37,0.32,0,876.8623,0,0,0
07/01/2021 08:00,153,16.76,17.58,16.29,48.24,49.74,45.21,2.133,325.1,6.376,3.03,1.36,0,877.419,30.47,79.01,-0.821
07/01/2021 09:00,154,17.94,19.01,17.05,47.5,54.16,45.31,0.84,27.57,81.5,3.17,0.03,0,878.0849,146,272.3,69.77
07/01/2021 10:00,155,19.99,21.55,18.87,44.79,47.42,41.58,1.226,149.7,56.99,2.6,0.01,0,878.6115,358.4,563.5,158.6
07/01/2021 11:00,156,21.66,22.66,20.6,43.42,45.59,41.06,1.965,157.5,27.98,4.08,0.23,0,878.5161,594.7,821,289.2
07/01/2021 12:00,157,22.66,23.4,21.85,39.86,42.52,38.16,1.985,168.5,37.19,3.85,0.15,0,877.8002,524,934,291.2
07/01/2021 13:00,158,22.99,23.33,22.61,38.83,39.83,37,2.121,150.9,19.96,3.83,0.43,0,876.7313,347.5,453.1,312.1
07/01/2021 14:00,159,23.51,24.18,22.8,36.45,38.16,34.96,2.046,208.3,52.14,3.88,0.22,0,875.6658,427.8,723,298.2
07/01/2021 15:00,160,25.06,26.07,23.8,33.22,36.19,31.28,1.945,157.6,55.14,4.24,0.14,0,874.9744,637.6,836,320.9
07/01/2021 16:00,161,25.95,27.12,24.98,31.47,33.83,28.73,1.563,132,59.83,3.38,0.06,0,874.6837,529.4,700.7,280.1
07/01/2021 17:00,162,26.76,27.79,25.64,29.01,30.94,27.71,1.226,130.7,58.66,2.76,0.03,0,874.7179,333.7,487.7,199.3
07/01/2021 18:00,163,26.2,26.88,25.26,30.96,33.56,29.41,1.195,150.4,28.79,2.65,0.1,0,874.9717,111.5,223.1,13.94
07/01/2021 19:00,164,24.16,25.26,22.92,35.9,37.79,33.15,0.734,148.6,85.9,1.79,0.02,0,875.3636,1.027,13.94,-2.256
07/01/2021 20:00,165,21.23,23.15,20.26,42.69,45.09,37.39,2.301,323.9,8.41,3.52,0.9,0,875.9064,0,0,0
07/01/2021 21:00,166,20.05,20.51,19.66,46.01,47.07,44.82,1.801,322.3,25.65,3.07,0.24,0,876.7915,0,0,0
07/01/2021 22:00,167,19.82,20.61,19.28,46.58,48.03,44.48,1.949,323.4,7.875,2.86,0.81,0,877.179,0,0,0
07/01/2021 23:00,168,18.87,19.67,18.2,49.41,50.93,47.31,2.324,333.2,9.26,3.49,1.23,0,877.3387,0,0,0
08/01/2021 00:00,169,18.57,18.96,18.2,49.87,51,48.71,2.02,310.8,36.22,3.4,0.32,0,877.4057,0,0,0
08/01/2021 01:00,170,18.2,18.82,17.53,50.79,53.31,48.78,1.606,323.2,28.01,2.4,0.79,0,877.4367,0,0,0
08/01/2021 02:00,171,17.47,18.15,17.01,53.92,55.19,51.88,2.848,330.6,14.61,4.08,1.15,0,877.3196,0,0,0
08/01/2021 03:00,172,17.19,17.58,16.77,54.88,55.94,53.72,2.442,331.9,7.333,3.17,1.77,0,876.9949,0,0,0
08/01/2021 04:00,173,17.24,17.96,16.67,53.47,56.28,49.33,2.111,343.7,16.21,4.38,0.87,0,876.7126,0,0,0
08/01/2021 05:00,174,16.96,17.67,16.05,51.69,55.08,49.26,2.279,325.8,7.326,3.14,0.83,0,877.0173,0,0,0
08/01/2021 06:00,175,16.08,16.82,15.34,55.5,58.87,51.81,2.242,325.9,8.81,3.38,0.95,0,877.467,0,0,0
08/01/2021 07:00,176,15.91,16.46,15.35,55.85,57.89,53.02,2.326,327.8,7.827,3.17,1.05,0,878.0886,0,0,0
08/01/2021 08:00,177,15.99,16.88,15.22,55.1,58.3,52.27,2.005,321.9,6.914,2.78,0.87,0,878.7015,34.81,110,-0.41
08/01/2021 09:00,178,18.35,19.39,16.69,49.38,52.4,46.33,0.75,142,74.4,1.97,0.08,0,879.449,210.2,319,110.6
08/01/2021 10:00,179,20.54,21.72,19.14,46.64,52.06,44.52,1.007,159.6,28.88,1.99,0.09,0,880.0539,427.6,528.8,319.5
08/01/2021 11:00,180,22.06,22.98,21.29,47.16,50.42,43.77,1.844,166.4,43.35,4,0.19,0,879.9703,614,694,530.3
08/01/2021 12:00,181,22.75,23.59,22.07,43.1,45.34,40.91,2.438,180.2,30.02,5.17,0.15,0,879.1999,741.3,784.2,694.4
08/01/2021 13:00,182,24.29,25.69,22.97,39.27,42.17,36.25,1.575,169.4,77.89,3.99,0.01,0,877.905,804,826,775.6
08/01/2021 14:00,183,25.47,26.88,23.98,36.37,39.48,33.08,1.626,128,64.75,4.73,0.07,0,876.4922,793.1,821,766.6
08/01/2021 15:00,184,26.45,27.59,25.4,32.5,35.26,29.37,2.123,153.7,49.38,5.11,0.21,0,875.2952,701.8,771.1,353.5
08/01/2021 16:00,185,27.05,28.17,26.11,27.04,30.7,24.17,2.662,144.5,35.71,6.54,0.38,0,874.6385,539.8,703.4,268.2
08/01/2021 17:00,186,27.14,27.88,26.69,26.32,27.3,25.26,2.556,123.2,26.68,5.54,0.23,0,874.4886,358.4,478.2,155.9
08/01/2021 18:00,187,26.61,27.55,26.12,28.38,29.71,26.82,1.586,170.9,25.11,3.83,0.23,0,874.5438,89.4,246.5,25.43
08/01/2021 19:00,188,25.41,26.36,24.01,31.43,34.59,29.14,0.945,253.6,60.74,2.61,0.08,0,874.6401,1.845,28.3,-2.256
08/01/2021 20:00,189,22.48,24.1,21.5,39.4,42.19,34.73,2.573,319.7,13.41,3.69,0.85,0,875.2872,0,0,0
